Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
11,Ismaila Sarr,0,2,0,0,0,2,0,2024-08-18,26-175,sn SEN,Crystal Palace,@,Brentford,eng Premier League,L 1-2,N,7,0,0,0,0,0,0,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,25,7,1,1,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
12,Cheick Doucouré,0,8,0,0,0,11,0,2024-08-18,24-223,ml MLI,Crystal Palace,@,Brentford,eng Premier League,L 1-2,N,7,0,0,0,0,0,0,0,0,,,0,,,0,8,10,80.0,0,0,0,0,1,106,25,3,3,100.0,3,3,100.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,9,1,0,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,MF,Match Report
13,Marc Guéhi,0,42,1,0,1,57,1,2024-08-18,24-036,eng ENG,Crystal Palace,@,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,42,45,93.3,0,3,0,0,4,763,273,21,21,100.0,17,17,100.0,4,6,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,7,20,32,6,0,57,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,9,0,1,0,0,1,1,DF,Match Report
14,Jordan Ayew,1,8,1,0,1,12,1,2024-08-18,32-342,gh GHA,Crystal Palace,@,Brentford,eng Premier League,L 1-2,N,21,0,0,0,0,0,0,0,1,0.0,,0,0.0,5.5,0,8,10,80.0,1,0,0,0,0,167,4,3,3,100.0,4,6,66.7,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,5,1,12,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,"FW,MF",Match Report
15,Joachim Andersen,1,61,1,0,1,93,1,2024-08-18,28-079,dk DEN,Crystal Palace,@,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,25.2,0,61,83,73.5,0,9,1,0,4,1227,526,19,21,90.5,31,37,83.8,9,21,42.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93,14,38,50,5,0,93,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,0,1,0,0,2,0,DF,Match Report
16,Dean Henderson,0,16,0,0,0,28,0,2024-08-18,27-159,eng ENG,Crystal Palace,@,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,16,25,64.0,0,0,0,0,0,293,206,7,7,100.0,4,4,100.0,3,12,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,28,0,0,0,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
17,Odsonne Édouard,4,10,0,0,0,28,1,2024-08-24,26-221,fr FRA,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,70,0,0,0,0,0,0,0,4,0.0,0.0,1,25.0,20.0,0,10,16,62.5,0,2,0,0,3,149,32,7,10,70.0,2,5,40.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,3,13,12,6,28,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,0,0,0,3,0,"MF,FW",Match Report
18,Chris Richards,1,38,0,0,0,53,0,2024-08-24,24-149,us USA,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,81,0,0,0,0,0,0,0,1,0.0,,0,0.0,8.0,0,38,46,82.6,0,0,0,0,1,716,234,13,16,81.3,21,21,100.0,4,7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,26,22,5,1,53,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,3,0,0,0,0,0,1,DF,Match Report
19,Daichi Kamada,0,28,3,0,0,34,2,2024-08-24,28-019,jp JPN,Crystal Palace,,West Ham,eng Premier League,L 0-2,N,28,0,0,0,0,0,0,0,0,,,0,,,0,28,32,87.5,2,4,0,0,6,567,127,8,10,80.0,17,19,89.5,3,3,100.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,21,10,0,34,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0,0,0,0,0,2,MF,Match Report
20,Jeffrey Schlupp,0,4,0,0,0,9,0,2024-08-24,31-245,gh GHA,Crystal Palace,,West Ham,eng Premier League,L 0-2,N,9,0,0,0,0,0,0,0,0,,,0,,,0,4,6,66.7,0,0,0,0,0,48,8,3,4,75.0,1,1,100.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,7,0,9,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"MF,DF",Match Report
21,Adam Wharton,1,57,5,0,0,79,3,2024-08-24,20-083,eng ENG,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,23.2,0,57,70,81.4,2,8,1,0,10,1040,332,18,23,78.3,33,37,89.2,5,8,62.5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,79,1,16,45,18,0,79,3,1,2,1,0,2,7,28.6,5,0,0,0,2,5,1,0,0,0,0,1,4,MF,Match Report
22,Jean-Philippe Mateta,1,12,4,0,0,20,1,2024-08-24,27-057,fr FRA,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,8.8,0,12,15,80.0,2,2,1,0,2,188,71,8,10,80.0,3,3,100.0,1,2,50.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,9,10,3,20,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,1,FW,Match Report
23,Tyrick Mitchell,0,43,3,0,0,68,3,2024-08-24,24-358,eng ENG,Crystal Palace,,West Ham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,43,59,72.9,2,2,1,1,5,669,169,23,28,82.1,20,26,76.9,0,3,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,68,2,15,23,30,2,68,3,1,2,0,1,0,1,0.0,1,3,1,2,1,4,1,0,0,0,0,0,2,DF,Match Report
