Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
48,Juan Cruz,0,16,1,0,0,31,1,8/28/2024,24-125,es ESP,Leganés,@,Valladolid,es La Liga,D 0-0,Y,65,0,0,0,0,0,0,0,0,,,0,,,0,16,24,66.7,1,2,1,0,5,286,131,5,7,71.4,7,9,77.8,2,3,66.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,6,15,10,1,31,1,0,1,0,0,1,2,50,1,1,0,1,1,2,3,0,0,0,0,2,0,"FW,MF",Match Report
49,Yvan Neyou,0,31,1,0,1,39,1,8/31/2024,27-241,cm CMR,Leganés,,Mallorca,es La Liga,L 0-1,N,45,0,0,0,0,0,0,0,0,,,0,,,0,31,37,83.8,1,3,1,0,4,526,151,14,16,87.5,15,17,88.2,2,4,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,25,7,1,39,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,1,0,0,1,3,MF,Match Report
50,Seydouba Cissé,0,31,1,0,0,36,1,8/31/2024,23-203,gn GUI,Leganés,,Mallorca,es La Liga,L 0-1,N,34,0,0,0,0,0,0,0,0,,,0,,,0,31,33,93.9,1,7,1,0,6,670,121,14,14,100,11,12,91.7,6,7,85.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,23,8,1,36,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,MF,Match Report
51,Óscar Rodríguez Arnaiz,1,15,1,0,0,24,1,8/31/2024,26-064,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,56,0,0,0,0,0,0,0,1,0,,0,0,26.8,0,15,19,78.9,0,0,1,0,3,302,67,7,8,87.5,5,6,83.3,3,5,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,14,6,0,24,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,3,"MF,FW",Match Report
52,Renato Tapia,0,18,0,0,0,28,0,8/31/2024,29-034,pe PER,Leganés,,Mallorca,es La Liga,L 0-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,18,22,81.8,0,2,1,0,3,341,109,8,9,88.9,8,9,88.9,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,6,20,2,0,28,0,0,0,0,0,0,0,,0,2,0,2,0,0,3,0,0,0,0,1,0,"MF,DF",Match Report
53,Enric Franquesa,0,18,1,0,0,32,3,8/31/2024,27-187,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,N,45,0,0,0,0,0,0,0,0,,,0,,,0,18,21,85.7,0,0,0,0,2,253,59,10,11,90.9,6,7,85.7,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,13,13,9,0,32,3,1,3,0,0,2,2,100,0,1,0,1,1,4,3,0,0,0,0,1,0,"DF,FW",Match Report
54,Darko Brašanac,1,31,3,0,0,50,1,8/31/2024,32-201,rs SRB,Leganés,,Mallorca,es La Liga,L 0-1,Y,90,0,0,0,0,0,0,0,1,0,,0,0,15.1,0,31,41,75.6,1,2,0,0,2,562,126,12,16,75,13,17,76.5,4,5,80,3,3,0,0,0,0,0,0,0,0,0,0,0,0,50,1,9,25,16,4,50,1,1,0,1,0,0,0,,0,1,1,0,2,3,2,0,0,0,0,2,1,MF,Match Report
55,Juan Soriano,0,18,0,0,0,33,1,8/31/2024,27-008,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,18,29,62.1,0,0,0,0,0,525,379,3,3,100,9,9,100,6,17,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,33,0,0,0,33,1,1,1,0,0,1,1,100,0,0,0,0,0,1,2,0,0,0,0,0,1,GK,Match Report
56,Sergi,0,69,1,0,0,87,1,8/31/2024,32-133,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,69,75,92,1,3,0,0,5,1408,499,19,21,90.5,41,43,95.3,8,10,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87,5,47,40,0,0,87,1,1,0,1,0,0,0,,0,1,0,1,3,4,5,0,0,0,0,1,0,DF,Match Report
57,Miguel,0,1,1,0,0,7,0,8/31/2024,24-363,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,N,24,0,0,0,0,0,0,0,0,,,0,,,0,1,5,20,0,0,0,0,0,14,0,1,2,50,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,5,1,7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,1,FW,Match Report
58,Adrià Altimira,0,24,1,0,0,38,2,8/31/2024,23-156,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,56,0,0,0,0,0,0,0,0,,,0,,,0,24,28,85.7,0,2,0,0,1,442,88,11,11,100,9,10,90,3,5,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38,4,14,24,2,0,38,2,2,0,2,0,0,1,0,1,1,1,0,1,3,3,0,0,0,0,0,1,"DF,FW",Match Report
59,Munir El Haddadi,0,5,0,0,0,5,0,8/31/2024,28-365,ma MAR,Leganés,,Mallorca,es La Liga,L 0-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,5,5,100,0,0,0,0,2,71,30,4,4,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,1,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
60,Javi Hernández,1,30,2,0,0,43,1,8/31/2024,26-121,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,66,0,0,0,0,0,0,0,1,0,,0,0,23,0,30,39,76.9,1,3,1,1,5,450,145,12,16,75,15,16,93.8,1,4,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43,2,11,21,11,1,43,1,1,0,1,0,1,1,100,0,1,1,0,0,1,0,0,0,0,0,0,0,DF,Match Report
61,Valentin Rosier,0,21,0,0,0,30,1,8/31/2024,28-012,fr FRA,Leganés,,Mallorca,es La Liga,L 0-1,N,34,0,0,0,0,0,0,0,0,,,0,,,0,21,26,80.8,0,3,0,0,0,319,111,14,15,93.3,5,7,71.4,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,13,9,0,30,1,1,1,0,0,1,1,100,0,0,0,0,0,1,2,0,0,0,0,1,2,DF,Match Report
62,Diego,4,8,0,0,0,27,0,8/31/2024,24-135,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,90,0,0,0,0,0,0,0,4,0,0,1,25,12.2,0,8,18,44.4,1,1,0,0,2,156,15,4,7,57.1,2,9,22.2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,19,6,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,3,FW,Match Report
63,Jorge Sáenz,0,62,2,0,0,83,0,8/31/2024,27-288,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,62,71,87.3,0,3,0,0,1,1252,409,20,23,87,38,39,97.4,4,8,50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,83,9,51,32,0,0,83,0,0,0,0,0,0,0,,0,2,1,1,3,3,7,0,0,0,0,0,0,DF,Match Report
64,Juan Cruz,2,15,2,0,0,30,0,8/31/2024,24-128,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,N,45,0,0,0,0,0,0,0,2,0,0,1,50,27.9,0,15,26,57.7,0,2,2,0,4,219,112,10,12,83.3,4,10,40,1,3,33.3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0,3,8,20,1,30,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,"FW,MF",Match Report
65,Dani Raba,0,8,1,0,0,22,2,8/31/2024,28-307,es ESP,Leganés,,Mallorca,es La Liga,L 0-1,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,8,13,61.5,1,0,2,1,1,179,63,2,4,50,5,6,83.3,1,2,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,8,9,1,22,2,1,2,0,0,1,2,50,1,0,0,0,1,3,0,0,0,0,0,0,2,"FW,MF",Match Report
66,Yvan Neyou,1,28,0,0,0,38,1,9/13/2024,27-254,cm CMR,Leganés,@,Betis,es La Liga,L 0-2,Y,65,0,0,0,0,0,0,0,1,0,,0,0,30.9,0,28,31,90.3,0,2,0,0,2,443,136,17,18,94.4,9,10,90,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,12,25,2,0,38,1,1,0,1,0,1,1,100,0,0,0,0,2,3,0,0,0,0,0,0,2,MF,Match Report
67,Seydouba Cissé,0,12,1,0,0,18,0,9/13/2024,23-216,gn GUI,Leganés,@,Betis,es La Liga,L 0-2,N,30,0,0,0,0,0,0,0,0,,,0,,,0,12,16,75,0,3,1,0,4,193,77,7,8,87.5,4,4,100,1,3,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,12,4,0,18,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,MF,Match Report
68,Óscar Rodríguez Arnaiz,0,19,1,0,0,34,1,9/13/2024,26-077,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,60,0,0,0,0,0,0,0,0,,,0,,,0,19,27,70.4,0,2,0,0,2,223,74,12,12,100,6,9,66.7,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2,6,19,9,0,34,1,0,0,0,1,0,0,,0,1,0,1,1,2,1,0,0,0,0,0,0,"MF,FW",Match Report
69,Renato Tapia,1,11,0,0,0,19,2,9/13/2024,29-047,pe PER,Leganés,@,Betis,es La Liga,L 0-2,N,30,0,0,0,0,0,0,0,1,0,,0,0,33.8,0,11,13,84.6,0,1,0,0,2,155,53,7,8,87.5,3,3,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,13,2,1,19,2,2,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,"MF,DF",Match Report
70,Enric Franquesa,0,12,0,0,0,26,1,9/13/2024,27-200,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,60,0,0,0,0,0,0,0,0,,,0,,,0,12,18,66.7,0,0,0,0,1,146,59,5,9,55.6,5,6,83.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,7,12,9,0,26,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,0,0,0,1,0,"DF,FW",Match Report
71,Darko Brašanac,1,21,1,0,0,35,0,9/13/2024,32-214,rs SRB,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0,,0,0,16.4,0,21,27,77.8,0,0,0,0,2,235,54,12,12,100,6,9,66.7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35,6,9,16,10,1,35,0,0,0,0,0,0,0,,0,1,1,0,0,0,5,0,0,0,0,5,0,MF,Match Report
72,Juan Soriano,0,17,0,0,0,39,0,9/13/2024,27-021,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,17,37,45.9,0,0,0,0,0,694,587,1,1,100,6,6,100,10,30,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,39,0,0,0,39,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
73,Sergi,0,32,0,0,0,44,4,9/13/2024,32-146,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,32,35,91.4,0,0,0,0,1,552,212,12,13,92.3,19,20,95,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,35,9,0,0,44,4,3,3,1,0,2,2,100,0,1,0,1,1,5,2,0,0,0,0,1,2,DF,Match Report
74,Adrià Altimira,0,10,0,0,0,20,1,9/13/2024,23-169,es ESP,Leganés,@,Betis,es La Liga,L 0-2,N,45,0,0,0,0,0,0,0,0,,,0,,,0,10,14,71.4,0,1,0,0,0,135,62,6,8,75,4,5,80,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,5,10,5,0,20,1,0,1,0,0,0,2,0,2,0,0,0,2,3,0,0,0,0,0,2,0,"DF,FW",Match Report
75,Julián Chicco,0,13,0,0,0,20,0,9/13/2024,26-244,ar ARG,Leganés,@,Betis,es La Liga,L 0-2,N,25,0,0,0,0,0,0,0,0,,,0,,,0,13,16,81.3,0,3,1,0,3,289,104,4,4,100,7,9,77.8,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,15,1,0,20,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,1,1,"MF,DF",Match Report
76,Javi Hernández,0,25,1,0,0,48,1,9/13/2024,26-134,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,25,38,65.8,1,3,0,0,3,433,186,12,15,80,11,13,84.6,2,7,28.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,6,17,22,9,1,48,1,0,1,0,0,1,2,50,1,1,0,1,0,1,5,0,0,0,0,3,1,DF,Match Report
77,Valentin Rosier,0,26,0,0,1,48,5,9/13/2024,28-025,fr FRA,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,26,34,76.5,0,1,0,0,0,408,109,14,16,87.5,10,14,71.4,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,23,23,2,0,48,5,5,2,3,0,3,4,75,1,3,0,3,2,7,0,0,1,0,0,1,1,DF,Match Report
78,Sébastien Haller,0,14,1,0,0,33,0,9/13/2024,30-083,ci CIV,Leganés,@,Betis,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,14,24,58.3,0,0,0,0,2,170,24,8,12,66.7,4,6,66.7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4,7,15,11,2,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,0,0,2,1,FW,Match Report
79,Jorge Sáenz,0,17,0,0,0,23,0,9/13/2024,27-301,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,17,19,89.5,0,0,0,0,0,355,139,6,6,100,8,9,88.9,3,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,15,8,0,0,23,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,DF,Match Report
80,Juan Cruz,0,7,0,0,1,13,1,9/13/2024,24-141,es ESP,Leganés,@,Betis,es La Liga,L 0-2,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,7,10,70,0,0,0,0,1,151,54,2,2,100,3,3,100,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,8,2,0,13,1,1,0,1,0,1,1,100,0,0,0,0,1,2,0,0,1,0,0,1,1,"FW,MF",Match Report
81,Matija Nastasić,0,10,0,0,0,19,0,9/13/2024,31-169,rs SRB,Leganés,@,Betis,es La Liga,L 0-2,N,45,0,0,0,0,0,0,0,0,,,0,,,0,10,13,76.9,0,1,0,0,0,216,87,3,3,100,5,8,62.5,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,15,4,0,0,19,0,0,0,0,0,0,1,0,1,2,1,1,1,1,3,0,0,0,0,0,0,DF,Match Report
82,Seydouba Cissé,1,51,3,0,0,72,5,9/19/2024,23-222,gn GUI,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0,,0,0,27.4,0,51,61,83.6,2,2,0,0,5,887,178,21,27,77.8,24,26,92.3,5,6,83.3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,72,3,14,50,8,0,72,5,3,2,3,0,2,2,100,0,1,0,1,0,5,3,0,0,0,0,1,0,MF,Match Report
83,Roberto López,1,28,1,0,0,47,2,9/19/2024,24-148,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,79,0,0,0,0,0,0,0,1,0,,0,0,31.1,0,28,40,70,1,4,1,0,5,383,102,18,22,81.8,7,7,100,1,6,16.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,8,28,11,0,47,2,1,1,1,0,1,4,25,3,2,0,2,0,2,1,0,0,0,0,0,2,MF,Match Report
84,Renato Tapia,0,12,1,0,1,17,0,9/19/2024,29-053,pe PER,Leganés,,Athletic Club,es La Liga,L 0-2,N,19,0,0,0,0,0,0,0,0,,,0,,,0,12,15,80,0,2,0,0,3,248,94,3,4,75,7,7,100,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,5,9,3,0,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,1,0,"MF,DF",Match Report
85,Enric Franquesa,2,32,2,0,0,55,1,9/19/2024,27-206,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,2,0,,0,0,18.9,0,32,41,78,1,1,1,1,1,558,252,11,12,91.7,18,22,81.8,3,6,50,2,1,0,0,1,0,0,0,0,0,0,0,0,0,55,2,20,26,9,1,55,1,0,0,1,0,1,1,100,0,2,0,2,0,1,3,0,0,0,0,1,1,"DF,FW",Match Report
86,Darko Brašanac,0,17,3,0,0,30,3,9/19/2024,32-220,rs SRB,Leganés,,Athletic Club,es La Liga,L 0-2,Y,71,0,0,0,0,0,0,0,0,,,0,,,0,17,23,73.9,0,1,1,0,2,225,37,12,14,85.7,5,8,62.5,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,5,13,12,5,0,30,3,0,1,1,1,1,1,100,0,1,1,0,0,3,3,0,0,0,0,3,1,MF,Match Report
87,Juan Soriano,0,22,0,0,0,25,0,9/19/2024,27-027,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,22,24,91.7,0,0,0,0,0,690,591,7,7,100,6,6,100,9,11,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,25,0,0,0,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
88,Sergi,1,51,0,0,0,77,4,9/19/2024,32-152,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0,,0,0,15.5,0,51,63,81,0,1,0,0,1,966,286,17,17,100,28,32,87.5,6,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,5,54,21,2,2,77,4,3,2,2,0,1,1,100,0,1,1,0,3,7,3,0,0,0,0,0,1,DF,Match Report
89,Miguel,3,12,1,0,1,31,2,9/19/2024,25-016,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,3,0,0,1,33.3,14.8,0,12,21,57.1,0,0,1,1,0,161,32,7,11,63.6,4,8,50,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,5,9,18,6,31,2,1,1,1,0,1,2,50,1,3,0,3,0,2,0,0,1,0,0,1,1,FW,Match Report
90,Munir El Haddadi,0,3,0,0,0,6,0,9/19/2024,29-018,ma MAR,Leganés,,Athletic Club,es La Liga,L 0-2,N,11,0,0,0,0,0,0,0,0,,,0,,,0,3,5,60,0,0,0,0,0,24,0,2,3,66.7,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,1,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
91,Valentin Rosier,1,36,1,0,1,62,4,9/19/2024,28-031,fr FRA,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0,,0,0,22.5,0,36,50,72,1,4,1,1,1,671,231,14,16,87.5,19,22,86.4,3,9,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1,21,33,9,1,62,4,4,2,2,0,1,2,50,1,0,0,0,1,5,3,0,1,0,0,3,1,DF,Match Report
92,Diego,1,1,2,0,0,5,0,9/19/2024,24-154,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,N,11,0,0,0,0,0,0,0,1,0,,0,0,25.6,0,1,2,50,1,0,0,0,0,19,6,0,0,,1,2,50,0,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,4,1,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
93,Sébastien Haller,2,10,2,0,0,26,0,9/19/2024,30-089,ci CIV,Leganés,,Athletic Club,es La Liga,L 0-2,Y,79,0,0,0,0,0,0,0,2,0,0,1,50,15.7,0,10,14,71.4,1,3,0,0,1,137,45,7,9,77.8,2,4,50,1,1,100,2,1,0,1,0,0,0,0,0,0,0,0,0,0,26,2,6,14,7,3,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,FW,Match Report
94,Jorge Sáenz,0,40,1,0,0,67,3,9/19/2024,27-307,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,Y,71,0,0,0,0,0,0,0,0,,,0,,,0,40,53,75.5,0,2,0,0,1,878,346,13,14,92.9,21,23,91.3,6,16,37.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67,7,44,23,1,0,67,3,1,0,2,1,0,1,0,1,1,0,1,1,4,7,0,0,0,0,1,1,DF,Match Report
95,Juan Cruz,2,12,1,0,0,21,0,9/19/2024,24-147,es ESP,Leganés,,Athletic Club,es La Liga,L 0-2,N,19,0,0,0,0,0,0,0,2,0,0,1,50,26.9,0,12,18,66.7,1,0,3,1,2,201,96,6,8,75,5,7,71.4,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,16,1,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
96,Matija Nastasić,0,36,0,0,0,49,0,9/19/2024,31-175,rs SRB,Leganés,,Athletic Club,es La Liga,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,36,47,76.6,0,1,0,0,0,656,148,10,12,83.3,26,28,92.9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,34,14,1,0,49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,DF,Match Report
97,Seydouba Cissé,0,28,1,1,0,50,4,9/22/2024,23-225,gn GUI,Leganés,@,Getafe,es La Liga,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,28,36,77.8,0,3,0,0,2,540,109,12,14,85.7,10,12,83.3,5,9,55.6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,50,1,14,31,6,0,50,4,3,2,1,1,1,4,25,3,0,0,0,0,4,1,0,0,0,0,3,4,MF,Match Report
98,Óscar Rodríguez Arnaiz,1,8,0,0,1,19,1,9/22/2024,26-086,es ESP,Leganés,@,Getafe,es La Liga,D 1-1,Y,45,0,0,0,0,0,0,0,1,0,0,1,100,10.6,0,8,16,50,0,0,0,0,0,84,2,8,9,88.9,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,10,7,1,19,1,1,0,1,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,3,1,"MF,FW",Match Report
99,Roberto López,1,9,1,1,0,20,1,9/22/2024,24-151,es ESP,Leganés,@,Getafe,es La Liga,D 1-1,N,45,0,1,1,0,0,0,0,1,0,,0,0,57.7,0,9,13,69.2,1,1,0,0,1,211,118,2,4,50,4,4,100,3,3,100,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20,1,6,11,4,0,20,1,0,0,1,0,1,2,50,1,1,0,1,0,1,1,0,0,0,0,0,1,MF,Match Report
100,Renato Tapia,0,14,1,0,0,39,5,9/22/2024,29-056,pe PER,Leganés,@,Getafe,es La Liga,D 1-1,Y,61,0,0,0,0,0,0,0,0,,,0,,,0,14,26,53.8,1,1,0,0,1,359,131,4,6,66.7,7,10,70,3,7,42.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,6,17,19,3,1,39,5,3,2,3,0,1,1,100,0,1,0,1,1,6,6,0,0,0,0,1,1,"MF,DF",Match Report
101,Enric Franquesa,0,2,0,0,0,8,1,9/22/2024,27-209,es ESP,Leganés,@,Getafe,es La Liga,D 1-1,N,17,0,0,0,0,0,0,0,0,,,0,,,0,2,4,50,0,0,0,0,0,28,12,2,3,66.7,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,3,1,8,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,2,0,"DF,FW",Match Report
102,Darko Brašanac,0,7,0,0,0,11,1,9/22/2024,32-223,rs SRB,Leganés,@,Getafe,es La Liga,D 1-1,N,29,0,0,0,0,0,0,0,0,,,0,,,0,7,7,100,0,0,0,0,2,85,42,6,6,100,0,0,,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,5,2,0,11,1,0,1,0,0,1,1,100,0,0,0,0,0,1,2,0,0,0,0,0,0,MF,Match Report
103,Sergi,0,17,1,0,0,41,0,9/22/2024,32-155,es ESP,Leganés,@,Getafe,es La Liga,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,17,33,51.5,0,0,0,0,0,311,130,5,7,71.4,10,17,58.8,2,9,22.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,4,26,15,0,0,41,0,0,0,0,0,0,0,,0,2,2,0,0,0,4,0,0,0,0,0,1,DF,Match Report
104,Miguel,1,3,0,0,0,13,0,9/22/2024,25-019,es ESP,Leganés,@,Getafe,es La Liga,D 1-1,Y,73,0,0,0,0,0,0,0,1,0,,0,0,30.9,0,3,3,100,0,1,0,0,1,112,3,0,0,,1,1,100,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,8,4,0,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,FW,Match Report
