Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
211,Zion Suzuki,0,18,0,0,0,45,0,2024-12-01,22-102,jp JPN,Parma,,Lazio,it Serie A,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,18,38,47.4,0,2,1,0,0,809,687,2,2,100.0,6,6,100.0,10,30,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,45,0,0,0,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,GK,Match Report
212,Drissa Camara,0,1,0,0,0,5,1,2024-12-01,22-287,ci CIV,Parma,,Lazio,it Serie A,W 3-1,N,21,0,0,0,0,0,0,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,21,0,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,5,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,2,"MF,FW",Match Report
213,Giovanni Leoni,0,8,0,0,0,18,0,2024-12-01,17-346,it ITA,Parma,,Lazio,it Serie A,W 3-1,Y,70,0,0,0,0,0,0,0,0,,,0,,,0,8,10,80.0,0,0,0,0,0,189,106,2,2,100.0,3,4,75.0,3,4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,13,5,0,0,18,0,0,0,0,0,0,0,,0,3,2,1,1,1,3,0,0,0,0,1,2,DF,Match Report
214,Ange-Yoan Bonny,2,4,1,0,1,12,1,2024-12-01,21-037,fr FRA,Parma,,Lazio,it Serie A,W 3-1,Y,45,0,0,0,0,0,0,0,2,0.0,,0,0.0,11.5,0,4,7,57.1,1,0,0,0,1,68,28,1,1,100.0,3,4,75.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,4,8,5,12,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,1,0,0,1,1,FW,Match Report
215,Antoine Hainaut,0,5,0,0,0,12,1,2024-12-01,22-287,fr FRA,Parma,,Lazio,it Serie A,W 3-1,N,20,0,0,0,0,0,0,0,0,,,0,,,0,5,8,62.5,0,0,0,0,0,96,69,1,1,100.0,4,6,66.7,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,4,0,0,12,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0,0,0,0,0,0,"DF,FW",Match Report
216,Simon Sohm,1,20,1,0,0,38,1,2024-12-01,23-234,ch SUI,Parma,,Lazio,it Serie A,W 3-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,25.5,0,20,26,76.9,0,0,0,0,2,264,50,11,12,91.7,5,7,71.4,1,4,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38,4,15,20,4,1,38,1,1,0,1,0,0,0,,0,0,0,0,2,3,5,0,0,0,0,0,2,MF,Match Report
217,Matteo Cancellieri,1,20,2,0,0,43,4,2024-12-01,22-293,it ITA,Parma,,Lazio,it Serie A,W 3-1,Y,81,0,0,0,0,0,0,0,1,0.0,,0,0.0,23.3,0,20,24,83.3,1,3,1,1,3,282,90,11,13,84.6,8,8,100.0,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43,1,12,21,10,0,43,4,2,1,3,0,0,1,0.0,1,2,0,2,2,6,3,0,0,0,0,1,1,"FW,MF",Match Report
218,Gabriel Charpentier,1,3,3,2,0,19,2,2024-12-01,25-198,cg CGO,Parma,,Lazio,it Serie A,W 3-1,N,45,0,2,2,0,0,0,0,1,0.0,,0,0.0,25.1,0,3,7,42.9,3,1,0,0,2,59,45,1,2,50.0,2,3,66.7,0,0,,3,3,0,0,0,0,0,2,2,0,0,0,0,0,19,1,4,11,5,0,19,2,1,1,1,0,2,2,100.0,0,1,0,1,0,2,1,0,0,0,0,4,2,FW,Match Report
219,Nahuel Estévez,0,6,1,0,1,9,1,2024-12-01,29-017,ar ARG,Parma,,Lazio,it Serie A,W 3-1,N,45,0,0,0,0,0,0,0,0,,,0,,,0,6,6,100.0,0,2,0,0,1,87,34,3,3,100.0,1,1,100.0,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,3,0,0,9,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,1,0,0,1,1,MF,Match Report
220,Mohamed Haj,2,9,3,0,0,24,0,2024-12-01,19-250,tn TUN,Parma,,Lazio,it Serie A,W 3-1,Y,69,1,0,1,1,0,0,0,2,0.5,0.5,2,100.0,20.3,0,9,13,69.2,2,0,1,0,1,129,25,5,6,83.3,2,4,50.0,1,1,100.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,7,14,3,24,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,0,1,MF,Match Report
