Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
33,Bernd Leno,0,37,0,0,0,49,0,2024-08-31,32-180,de GER,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,37,45,82.2,0,0,0,0,0,818,345,5,5,100.0,27,27,100.0,5,13,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,36,48,1,0,0,49,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,GK,Match Report
34,Antonee Robinson,0,32,1,1,1,49,1,2024-08-31,27-023,us USA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,0,1,1,0,0,0,0,0,,,0,,,0,32,41,78.0,1,1,1,1,1,535,182,16,16,100.0,14,14,100.0,2,8,25.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,49,3,18,16,15,0,49,1,1,0,1,0,0,0,,0,0,0,0,0,1,3,0,1,0,0,2,1,DF,Match Report
35,Andreas Pereira,0,30,3,0,0,58,0,2024-08-31,28-243,br BRA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,86,0,0,0,0,0,0,0,0,,,0,,,0,30,54,55.6,1,1,0,0,3,501,151,13,17,76.5,14,21,66.7,3,14,21.4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,58,1,9,24,25,0,58,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,0,0,0,0,1,MF,Match Report
36,Alex Iwobi,1,30,6,1,0,40,0,2024-08-31,28-120,ng NGA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,86,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,20.6,0,30,34,88.2,2,1,1,0,4,581,97,13,13,100.0,14,16,87.5,3,5,60.0,6,4,0,2,0,0,0,1,1,0,0,0,0,0,40,2,6,16,19,2,40,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,"FW,MF",Match Report
37,Kenny Tete,1,40,0,0,0,60,3,2024-08-31,28-327,nl NED,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,13.6,0,40,51,78.4,0,2,0,0,1,568,152,24,25,96.0,14,22,63.6,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,19,29,12,2,60,3,2,2,0,1,2,4,50.0,2,2,1,1,0,3,1,0,0,0,0,0,1,DF,Match Report
38,Harrison Reed,0,0,0,0,0,0,0,2024-08-31,29-217,eng ENG,Fulham,@,Ipswich Town,eng Premier League,D 1-1,N,4,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
39,Adama Traoré,1,21,3,0,1,35,0,2024-08-31,28-219,es ESP,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,10.3,0,21,27,77.8,1,2,2,1,2,302,66,14,16,87.5,5,7,71.4,1,3,33.3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,3,15,18,5,35,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,1,0,0,2,2,"FW,MF",Match Report
40,Calvin Bassey,0,59,1,0,0,77,1,2024-08-31,24-244,ng NGA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,59,71,83.1,0,1,0,0,5,1131,458,24,25,96.0,28,31,90.3,7,13,53.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,4,40,35,2,1,77,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,2,0,0,0,0,2,1,DF,Match Report
41,Issa Diop,1,42,0,0,0,56,2,2024-08-31,27-235,fr FRA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,5.7,0,42,47,89.4,1,3,0,0,2,789,220,17,18,94.4,22,22,100.0,3,7,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,29,24,3,3,56,2,1,1,1,0,0,2,0.0,2,2,1,1,0,2,2,0,0,0,0,1,0,DF,Match Report
42,Rodrigo Muniz,2,6,0,0,0,14,0,2024-08-31,23-119,br BRA,Fulham,@,Ipswich Town,eng Premier League,D 1-1,Y,78,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,10.0,0,6,8,75.0,0,2,1,0,3,130,70,3,4,75.0,1,2,50.0,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,7,5,2,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,2,3,FW,Match Report
