Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
31,Patrick Erras,1,62,1,0,0,83,4,2024-08-31,29-223,de GER,Holstein Kiel,,Wolfsburg,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,10.1,0,62,64,96.9,1,0,0,0,2,1141,530,21,22,95.5,37,37,100.0,4,4,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,18,52,29,2,1,83,4,3,3,1,0,1,4,25.0,3,1,1,0,1,5,10,0,0,0,0,0,0,DF,Match Report
32,Marco Komenda,1,15,1,0,0,25,1,2024-08-31,27-279,hr CRO,Holstein Kiel,,Wolfsburg,de Bundesliga,L 0-2,Y,45,0,0,0,0,0,0,0,1,0.0,,0,0.0,17.7,0,15,18,83.3,0,1,0,0,1,248,49,9,10,90.0,3,4,75.0,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,11,10,4,1,25,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,0,0,0,3,1,DF,Match Report
33,Carl Johansson,0,37,1,0,0,43,1,2024-09-14,30-114,se SWE,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,37,39,94.9,1,0,1,0,1,565,158,22,22,100.0,14,16,87.5,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,11,29,14,1,0,43,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,3,0,0,0,0,1,0,DF,Match Report
34,Max Geschwill,1,8,1,0,0,18,3,2024-09-14,23-069,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,N,45,0,0,0,0,0,0,0,1,0.0,,0,0.0,15.9,0,8,11,72.7,1,1,0,0,0,142,90,3,4,75.0,4,6,66.7,1,1,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,10,7,1,1,18,3,3,0,3,0,3,3,100.0,0,0,0,0,1,4,2,0,0,0,0,0,0,DF,Match Report
35,Lasse Rosenboom,0,4,1,0,0,9,0,2024-09-14,22-239,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,N,15,0,0,0,0,0,0,0,0,,,0,,,0,4,6,66.7,1,0,0,0,0,43,14,2,2,100.0,1,2,50.0,0,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,2,1,1,9,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,DF,Match Report
36,Timon Weiner,0,31,0,0,0,57,0,2024-09-14,25-240,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,31,51,60.8,0,1,0,0,0,820,617,14,14,100.0,6,7,85.7,11,30,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,57,0,0,0,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
37,Dominik Javorček,0,10,0,0,0,21,1,2024-09-14,21-317,sk SVK,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,10,14,71.4,0,0,0,0,0,243,150,2,3,66.7,5,7,71.4,3,4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,14,4,3,0,21,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,4,1,0,0,0,1,0,"DF,MF",Match Report
38,Lewis Holtby,0,24,0,0,0,38,4,2024-09-14,33-362,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,75,0,0,0,0,0,0,0,0,,,0,,,0,24,32,75.0,0,0,0,0,1,335,111,14,17,82.4,10,14,71.4,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,17,17,4,0,38,4,1,2,2,0,2,4,50.0,2,0,0,0,3,7,0,1,0,0,0,1,1,MF,Match Report
39,Timo Becker,0,28,0,0,0,39,3,2024-09-14,27-173,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,28,32,87.5,0,3,0,0,1,522,188,12,13,92.3,13,15,86.7,3,4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,28,11,0,0,39,3,1,2,1,0,3,4,75.0,1,1,1,0,0,3,1,0,0,0,0,0,1,DF,Match Report
40,Nicolai Remberg,0,12,0,0,0,34,3,2024-09-14,24-087,de GER,Holstein Kiel,,Bayern Munich,de Bundesliga,L 1-6,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,12,25,48.0,0,1,0,0,2,239,100,3,6,50.0,8,12,66.7,1,4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,10,22,3,0,34,3,1,1,2,0,2,3,66.7,1,1,0,1,0,3,0,0,0,0,0,5,0,MF,Match Report
