Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
31,Moritz Broschinski,0,2,0,0,0,14,0,2024-08-31,23-343,de GER,Bochum,,Gladbach,de Bundesliga,L 0-2,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,2,7,28.6,0,0,0,0,0,16,4,2,5,40.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,3,10,3,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,0,0,0,0,0,"FW,MF",Match Report
32,Maximilian Wittek,3,29,5,0,0,53,1,2024-08-31,29-010,de GER,Bochum,,Gladbach,de Bundesliga,L 0-2,Y,90,0,0,0,0,0,0,0,3,0.0,0.0,1,33.3,29.2,0,29,43,67.4,3,4,2,1,4,518,242,11,14,78.6,14,16,87.5,3,11,27.3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,53,3,10,25,18,2,53,1,1,0,1,0,1,4,25.0,3,4,2,2,1,2,1,0,0,0,0,1,4,DF,Match Report
33,Ibrahima Sissoko,0,23,3,0,0,44,3,2024-09-14,26-323,ml MLI,Bochum,@,Freiburg,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,23,31,74.2,2,4,0,0,5,371,179,7,8,87.5,14,17,82.4,1,2,50.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,44,2,17,20,8,2,44,3,2,2,0,1,2,3,66.7,1,1,1,0,2,5,1,0,0,0,0,1,0,MF,Match Report
34,Moritz-Broni Kwarteng,1,7,1,0,1,11,0,2024-09-14,26-139,gh GHA,Bochum,@,Freiburg,de Bundesliga,L 1-2,N,27,0,0,0,0,0,0,0,1,0.0,,0,0.0,14.5,0,7,8,87.5,0,1,0,0,1,99,15,3,3,100.0,4,5,80.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,6,4,1,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,"MF,FW",Match Report
35,Samuel Bamba,0,3,1,0,0,5,0,2024-09-14,20-214,de GER,Bochum,@,Freiburg,de Bundesliga,L 1-2,N,4,0,0,0,0,0,0,0,0,,,0,,,0,3,3,100.0,1,1,0,0,0,44,9,2,2,100.0,1,1,100.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
36,Dani de Wit,0,18,0,0,0,36,1,2024-09-14,26-230,nl NED,Bochum,@,Freiburg,de Bundesliga,L 1-2,Y,86,0,0,0,0,0,0,0,0,,,0,,,0,18,28,64.3,0,4,1,0,2,266,163,13,14,92.9,4,8,50.0,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,13,19,4,1,36,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,3,0,0,0,0,2,0,"MF,FW",Match Report
37,Myron Boadu,1,6,0,0,0,18,0,2024-09-14,23-244,nl NED,Bochum,@,Freiburg,de Bundesliga,L 1-2,Y,64,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,5.8,0,6,12,50.0,0,0,0,0,1,102,16,3,3,100.0,3,5,60.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,3,9,6,2,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,FW,Match Report
38,Felix Passlack,1,25,1,0,0,44,2,2024-09-14,26-108,de GER,Bochum,@,Freiburg,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,26.6,0,25,36,69.4,1,4,1,0,1,524,186,11,11,100.0,10,15,66.7,4,9,44.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,1,13,23,8,0,44,2,1,1,0,1,1,1,100.0,0,1,0,1,1,3,1,0,0,0,0,1,1,"DF,MF",Match Report
39,Jakov Medić,1,45,2,0,0,61,0,2024-09-14,26-007,hr CRO,Bochum,@,Freiburg,de Bundesliga,L 1-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,12.0,0,45,49,91.8,0,2,1,0,4,992,229,10,10,100.0,29,31,93.5,6,7,85.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,61,10,32,27,2,1,61,0,0,0,0,0,0,0,,0,7,7,0,1,1,3,0,0,0,0,1,1,DF,Match Report
40,Aliou Badara Baldé,0,1,0,0,1,6,0,2024-09-14,21-277,gn GUI,Bochum,@,Freiburg,de Bundesliga,L 1-2,N,14,0,0,0,0,0,0,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,12,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,2,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,"MF,FW",Match Report
