Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
21,Joshua Kimmich,0,86,2,0,0,100,0,2024-09-01,29-206,de GER,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,86,95,90.5,1,7,1,0,3,1497,448,41,46,89.1,34,34,100.0,11,14,78.6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,100,4,20,70,10,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,0,0,1,MF,Match Report
22,Mathys Tel,1,25,0,0,0,35,0,2024-09-01,19-127,fr FRA,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,58,0,0,0,0,0,0,0,1,0.0,,0,0.0,12.3,0,25,29,86.2,0,1,1,0,2,376,69,14,16,87.5,10,10,100.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,13,19,2,35,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,3,3,"FW,MF",Match Report
23,Manuel Neuer,0,51,0,0,0,56,0,2024-09-01,38-158,de GER,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,51,52,98.1,0,2,0,0,0,1136,697,12,12,100.0,31,32,96.9,8,8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,52,4,0,0,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,0,0,0,GK,Match Report
24,Serge Gnabry,2,37,2,1,0,58,2,2024-09-01,29-049,de GER,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,90,0,1,1,0,0,0,0,2,0.0,,0,0.0,17.5,0,37,49,75.5,1,2,2,0,3,596,157,22,27,81.5,14,18,77.8,1,2,50.0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,58,1,9,23,26,3,58,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,1,0,0,0,0,0,0,"FW,MF",Match Report
25,João Palhinha,0,16,0,0,0,20,1,2024-09-01,29-054,pt POR,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,N,17,0,0,0,0,0,0,0,0,,,0,,,0,16,16,100.0,0,3,0,0,0,258,51,8,8,100.0,7,7,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,5,13,2,0,20,1,1,1,0,0,0,0,,0,0,0,0,2,3,0,0,0,0,0,1,0,MF,Match Report
26,Konrad Laimer,0,4,1,0,0,5,0,2024-09-01,27-097,at AUT,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,N,17,0,0,0,0,0,0,0,0,,,0,,,0,4,5,80.0,0,0,0,0,2,75,38,1,2,50.0,3,3,100.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,1,1,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
27,Michael Olise,2,22,1,0,0,38,3,2024-09-01,22-264,fr FRA,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,58,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,15.9,0,22,29,75.9,1,3,4,1,7,393,159,10,11,90.9,9,12,75.0,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,16,3,38,3,2,0,2,1,1,1,100.0,0,2,0,2,0,3,0,0,0,0,0,0,0,"FW,MF",Match Report
28,Leon Goretzka,0,3,0,0,0,5,0,2024-09-01,29-208,de GER,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,N,1,0,0,0,0,0,0,0,0,,,0,,,0,3,3,100.0,0,0,0,0,0,47,14,0,0,,3,3,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,"MF,DF",Match Report
29,Dayot Upamecano,0,66,1,0,1,74,1,2024-09-01,25-310,fr FRA,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,89,0,0,0,0,0,0,0,0,,,0,,,0,66,71,93.0,0,6,0,0,7,1137,429,27,30,90.0,37,39,94.9,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74,2,32,43,1,0,74,1,1,0,1,0,0,2,0.0,2,0,0,0,1,2,1,0,1,0,0,4,0,DF,Match Report
30,Kim Min-jae,0,115,0,0,0,133,1,2024-09-01,27-291,kr KOR,Bayern Munich,,Freiburg,de Bundesliga,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,115,122,94.3,0,4,0,0,5,1680,861,73,75,97.3,40,42,95.2,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,10,60,69,4,1,133,1,0,0,1,0,0,1,0.0,1,2,1,1,1,2,5,0,0,0,0,0,0,DF,Match Report
