Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
11,Wolfsburg,2024-11-23,1,445,15,2,14,8,1,1,673,,Union Berlin,de Bundesliga,W 1-0,1,0,1,55,1,0,0,0,1,10,0.1,0.2,5,50.0,18.9,1,445,555,80.2,5,37,9,0,54,8328,2908,157,190,82.6,241,262,92.0,36,72,50.0,15,13,0,0,0,2,0,2,2,0,0,0,0,0,673,54,143,363,169,23,673,14,8,6,5,3,8,19,42.1,11,9,0,9,13,27,25,0,503,51,16,2,6,21,20,8,5,2,1,1,17,1,0,0,7,15,1,0,0,0,38,Match Report
12,Wolfsburg,2024-11-30,5,321,21,9,17,3,1,0,529,@,RB Leipzig,de Bundesliga,W 5-1,5,1,4,37,5,0,0,0,5,13,0.38,0.63,8,61.5,16.3,1,321,412,77.9,9,17,6,0,22,6099,2042,139,160,86.9,126,147,85.7,47,78,60.3,21,11,1,2,4,1,2,9,7,0,0,1,0,1,529,68,222,228,86,20,529,17,10,10,7,0,10,15,66.7,5,14,2,12,9,26,36,0,375,37,14,1,2,7,13,3,2,1,0,0,11,1,0,0,6,10,0,0,0,0,39,Match Report
13,Wolfsburg,2024-12-08,4,335,15,8,10,3,3,0,558,,Mainz 05,de Bundesliga,W 4-3,4,3,1,44,4,0,0,0,4,10,0.4,0.8,5,50.0,19.9,1,335,430,77.9,4,22,5,1,31,6341,2161,131,158,82.9,155,181,85.6,43,77,55.8,15,9,1,1,2,2,0,8,5,1,1,0,1,0,558,67,234,239,92,19,558,10,6,5,4,1,3,7,42.9,4,16,2,14,8,18,36,2,379,51,15,0,2,14,17,3,1,2,0,0,8,3,0,0,10,15,0,0,0,0,33,Match Report
14,Wolfsburg,2024-12-13,2,350,37,4,11,6,1,2,591,@,Freiburg,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,2,20,0.1,0.4,5,25.0,18.5,0,350,462,75.8,16,34,6,3,30,6503,2633,157,187,84.0,136,160,85.0,48,87,55.2,37,22,6,1,4,2,2,4,2,1,0,0,1,0,591,67,180,250,164,20,591,11,7,3,5,3,4,15,26.7,11,20,5,15,9,20,26,0,417,43,12,3,1,21,15,6,4,1,0,2,10,1,0,0,3,10,2,0,0,0,50,Match Report
15,Wolfsburg,2024-12-22,1,385,23,1,15,10,3,0,591,,Dortmund,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,1,14,0.07,0.2,5,35.7,15.8,1,385,496,77.6,9,37,16,2,61,6723,2592,179,211,84.8,170,199,85.4,31,62,50.0,23,15,3,2,1,2,0,1,0,1,0,0,0,0,591,55,158,251,187,38,591,15,8,8,7,0,7,18,38.9,11,11,2,9,6,21,14,0,451,45,9,3,4,30,14,10,5,5,0,0,12,3,0,0,8,8,0,0,0,0,50,Match Report
16,Wolfsburg,2025-01-11,1,311,21,2,17,8,2,2,588,@,Hoffenheim,de Bundesliga,W 1-0,1,0,1,45,1,0,0,0,1,12,0.08,0.33,3,25.0,17.2,0,311,425,73.2,9,27,4,1,29,5998,2633,133,172,77.3,126,151,83.4,45,77,58.4,21,10,7,1,1,2,0,2,0,1,0,1,0,0,588,75,180,278,137,25,588,17,11,5,8,4,2,11,18.2,9,14,9,5,11,28,53,0,369,54,18,1,6,17,21,8,4,4,0,2,7,2,0,0,14,15,2,0,0,0,37,Match Report
17,Wolfsburg,2025-01-14,5,286,31,10,15,4,1,1,484,,Gladbach,de Bundesliga,W 5-1,5,1,4,35,4,1,1,0,5,15,0.27,1.0,4,26.7,17.7,1,286,371,77.1,12,13,9,2,30,4903,1884,136,154,88.3,110,138,79.7,32,55,58.2,31,25,2,0,1,2,1,10,9,0,0,0,1,0,484,56,208,158,125,26,483,15,10,10,4,1,8,15,53.3,7,13,3,10,17,32,20,1,339,31,5,2,2,11,15,4,2,2,0,1,12,1,0,0,10,7,1,1,0,0,40,Match Report
18,Wolfsburg,2025-01-18,2,221,12,4,20,2,3,0,416,@,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,29,2,0,0,0,2,7,0.29,0.67,3,42.9,17.3,0,221,298,74.2,5,11,2,0,10,4941,2090,75,96,78.1,102,115,88.7,42,76,55.3,12,7,4,1,0,0,0,4,2,1,1,0,0,0,416,92,238,144,42,9,416,20,9,11,9,0,15,29,51.7,14,18,3,15,7,27,33,2,248,50,10,1,2,5,21,2,1,1,0,0,8,3,0,0,9,9,0,0,0,0,34,Match Report
19,Wolfsburg,2025-01-24,2,621,37,4,11,10,2,2,827,,Holstein Kiel,de Bundesliga,D 2-2,2,2,0,69,2,0,0,0,2,22,0.09,0.4,5,22.7,14.7,0,621,716,86.7,16,62,16,9,55,10945,3087,259,285,90.9,301,316,95.3,49,84,58.3,37,29,2,2,3,0,1,4,2,1,0,1,0,0,827,34,120,466,249,36,827,11,7,5,2,4,1,2,50.0,1,12,3,9,9,20,16,0,669,45,12,2,6,38,18,10,3,7,0,2,11,2,0,0,9,9,2,0,0,0,53,Match Report
20,Wolfsburg,2025-02-02,0,290,20,0,23,1,3,3,541,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,39,0,0,0,0,0,11,0.0,0.0,2,18.2,18.9,0,290,394,73.6,7,30,8,2,32,5602,2402,115,146,78.8,133,151,88.1,34,74,45.9,20,16,1,0,0,2,1,0,0,0,0,0,0,0,541,79,213,229,101,16,541,23,12,14,6,3,10,20,50.0,10,14,4,10,6,29,52,1,341,50,9,3,2,10,22,1,1,0,0,3,6,3,0,0,8,7,3,0,0,0,40,Match Report
21,Wolfsburg,2025-02-08,0,303,19,0,18,3,2,2,513,,Leverkusen,de Bundesliga,D 0-0,0,0,0,41,0,0,0,0,0,13,0.0,0.0,8,61.5,20.4,1,303,401,75.6,8,28,6,1,29,5695,2004,131,157,83.4,126,154,81.8,38,68,55.9,19,12,1,1,3,2,0,0,0,0,0,0,0,0,513,80,232,182,102,14,513,18,11,15,3,0,14,22,63.6,8,14,5,9,4,22,34,0,358,41,7,0,1,13,21,3,3,0,0,2,5,2,0,0,7,8,2,0,0,0,38,Match Report
22,Wolfsburg,2025-02-15,2,300,13,3,19,5,3,3,532,@,Stuttgart,de Bundesliga,W 2-1,2,1,1,43,1,1,1,0,2,6,0.17,0.5,2,33.3,19.2,0,300,417,71.9,3,19,4,1,23,5832,2070,114,143,79.7,136,155,87.7,41,83,49.4,13,8,2,1,2,0,0,3,2,0,0,1,0,0,532,82,221,225,93,17,531,19,12,10,8,1,13,28,46.4,15,11,2,9,9,28,32,0,359,55,9,4,4,17,29,5,3,2,0,3,21,3,0,0,15,9,3,0,0,0,33,Match Report
23,Wolfsburg,2025-02-22,1,400,17,1,13,3,2,1,612,,Bochum,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,1,13,0.08,0.17,6,46.2,14.7,0,400,501,79.8,9,39,6,1,52,8137,3043,124,145,85.5,212,250,84.8,59,91,64.8,17,8,3,0,4,2,0,1,0,0,0,1,0,0,612,62,227,248,145,21,612,13,9,7,5,1,4,14,28.6,10,11,3,8,10,23,15,0,457,43,16,0,4,13,14,3,2,1,0,1,8,2,0,0,8,15,1,0,0,0,41,Match Report
24,Wolfsburg,2025-03-01,2,354,18,4,15,2,0,3,602,@,Werder Bremen,de Bundesliga,W 2-1,2,1,1,44,2,0,0,0,2,9,0.22,0.67,3,33.3,17.3,0,354,447,79.2,8,24,2,1,24,6159,2113,156,179,87.2,146,161,90.7,36,73,49.3,18,13,2,3,0,0,0,4,2,1,1,0,0,0,602,78,239,238,129,16,602,15,10,11,4,0,7,12,58.3,5,18,6,12,13,28,52,0,405,39,13,0,3,7,17,2,2,0,0,3,12,0,0,0,9,12,3,0,0,0,44,Match Report
25,Wolfsburg,2025-03-08,1,433,29,2,7,6,1,3,634,,St. Pauli,de Bundesliga,D 1-1,1,1,0,57,0,1,1,0,1,15,0.0,0.0,3,20.0,15.6,0,433,528,82.0,13,46,6,1,53,9139,3228,144,163,88.3,213,239,89.1,74,111,66.7,29,17,6,2,1,3,0,2,1,0,0,0,1,0,634,62,200,283,155,25,633,7,5,6,1,0,4,10,40.0,6,12,4,8,8,15,15,1,476,49,14,2,7,19,18,6,5,1,0,3,10,1,0,0,11,13,3,1,0,0,31,Match Report
26,Wolfsburg,2025-03-15,0,465,24,0,15,4,2,1,681,@,Augsburg,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,0,13,0.0,0.0,2,15.4,20.5,1,465,582,79.9,9,41,7,0,50,8280,2701,206,238,86.6,218,247,88.3,40,81,49.4,24,19,2,0,1,2,0,0,0,0,0,0,0,0,681,79,237,294,155,16,681,15,10,10,4,1,8,21,38.1,13,11,3,8,15,30,24,1,538,43,8,0,8,20,21,4,2,2,0,1,11,2,0,0,9,7,1,0,0,0,47,Match Report
27,Wolfsburg,2025-03-29,0,501,22,0,9,4,2,1,725,,Heidenheim,de Bundesliga,L 0-1,0,1,-1,61,0,0,0,0,0,11,0.0,0.0,2,18.2,17.5,1,501,625,80.2,10,52,14,4,52,9077,3343,215,245,87.8,231,263,87.8,47,83,56.6,22,19,0,1,1,1,0,0,0,0,0,0,0,0,725,74,217,327,185,29,725,9,6,7,2,0,7,15,46.7,8,7,1,6,10,19,20,0,576,48,10,4,1,20,24,4,4,0,0,1,13,2,0,0,8,9,1,0,1,0,54,Match Report
28,Wolfsburg,2025-04-06,0,330,19,0,12,4,1,0,572,@,Union Berlin,de Bundesliga,L 0-1,0,1,-1,54,0,0,0,0,0,12,0.0,0.0,3,25.0,13.2,0,330,445,74.2,8,37,10,2,44,6475,2843,128,169,75.7,151,179,84.4,44,76,57.9,19,14,1,2,1,1,0,0,0,0,0,0,0,0,572,67,169,270,134,19,572,12,6,6,5,1,7,13,53.8,6,8,4,4,5,17,40,0,398,47,14,0,1,24,17,4,4,0,0,0,12,1,0,0,14,13,0,0,0,0,17,Match Report
29,Wolfsburg,2025-04-11,2,343,33,4,14,8,2,3,578,,RB Leipzig,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,2,17,0.12,0.33,6,35.3,12.6,0,343,451,76.1,12,25,11,3,43,6196,2631,168,193,87.0,118,143,82.5,48,87,55.2,33,27,3,1,1,1,0,4,3,0,1,0,0,0,578,67,215,184,182,29,578,14,6,8,5,1,5,14,35.7,9,18,5,13,11,25,30,3,393,55,15,1,2,35,20,8,6,2,0,3,14,2,0,0,14,12,3,0,0,0,43,Match Report
30,Wolfsburg,2025-04-19,2,292,28,3,19,5,3,2,522,@,Mainz 05,de Bundesliga,D 2-2,2,2,0,48,2,0,0,0,2,16,0.13,0.5,4,25.0,17.4,1,292,392,74.5,13,33,7,0,41,5869,2501,107,123,87.0,146,169,86.4,38,86,44.2,28,18,4,1,2,2,1,3,1,1,0,1,0,0,522,80,221,194,108,26,522,19,15,10,8,1,8,16,50.0,8,9,5,4,11,30,37,0,339,51,16,1,2,14,15,5,4,1,0,2,8,3,0,0,8,14,2,0,0,0,41,Match Report
31,Wolfsburg,2025-04-26,0,283,13,0,17,3,3,1,498,,Freiburg,de Bundesliga,L 0-1,0,1,-1,44,0,0,0,0,0,7,0.0,0.0,1,14.3,21.2,1,283,388,72.9,5,31,6,0,32,6108,2692,93,123,75.6,141,162,87.0,47,88,53.4,13,7,3,1,0,2,0,0,0,0,0,0,0,0,498,74,185,167,150,14,498,17,9,8,5,4,12,21,57.1,9,5,4,1,7,24,32,0,338,49,8,0,4,19,21,3,2,1,0,1,11,3,1,0,6,8,1,0,0,0,37,Match Report
32,Wolfsburg,2025-05-03,0,389,19,0,17,3,1,2,583,@,Dortmund,de Bundesliga,L 0-4,0,4,-4,46,0,0,0,0,0,11,0.0,0.0,2,18.2,15.7,0,389,469,82.9,9,17,8,3,34,6817,2135,181,203,89.2,157,172,91.3,39,67,58.2,19,16,2,1,0,0,0,0,0,0,0,0,0,0,583,61,224,262,102,17,583,17,10,6,10,1,9,18,50.0,9,14,3,11,8,25,18,1,418,49,14,1,4,16,21,3,2,1,0,2,10,1,0,0,6,13,2,0,0,0,37,Match Report
33,Wolfsburg,2025-05-09,1,408,27,2,16,5,0,1,645,,Hoffenheim,de Bundesliga,D 2-2,2,2,0,54,1,0,0,0,1,14,0.07,0.2,5,35.7,16.8,0,408,519,78.6,13,39,8,3,33,8094,3051,148,171,86.5,206,241,85.5,51,93,54.8,27,21,2,1,1,2,0,2,0,1,0,0,1,0,645,91,240,250,160,29,645,16,15,9,5,2,12,19,63.2,7,10,4,6,6,22,38,2,470,48,15,2,7,19,19,5,2,3,0,1,11,0,0,0,11,10,1,0,0,0,39,Match Report
34,Wolfsburg,2025-05-17,1,312,31,2,13,10,0,0,536,@,Gladbach,de Bundesliga,W 1-0,1,0,1,41,1,0,0,0,1,17,0.06,0.17,6,35.3,20.2,0,312,411,75.9,14,25,9,1,34,5660,2364,146,178,82.0,130,154,84.4,31,62,50.0,31,28,1,0,0,0,2,2,2,0,0,0,0,0,536,72,173,208,164,22,536,13,5,5,6,2,6,10,60.0,4,15,2,13,13,26,33,0,367,44,11,2,5,21,11,10,3,7,0,0,9,0,0,0,4,6,0,0,0,0,39,Match Report
