Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
11,Valencia,2024-10-27,1,141,1,0,20,2,7,3,396,@,Getafe,es La Liga,D 1-1,1,1,0,36,1,0,0,0,1,2,0.5,1.0,1,50.0,10.6,0,141,264,53.4,0,10,1,0,13,2781,1525,64,85,75.3,44,66,66.7,26,85,30.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,396,72,198,152,51,8,396,20,13,11,8,1,9,15,60.0,6,7,2,5,9,29,44,0,202,59,23,0,2,6,21,2,2,0,0,3,11,7,0,0,20,17,3,0,1,0,29,Match Report
12,Valencia,2024-11-23,4,355,18,6,31,2,4,4,566,,Betis,es La Liga,W 4-2,4,2,2,48,4,0,0,0,4,11,0.36,0.8,5,45.5,15.3,0,355,453,78.4,7,20,4,2,22,6726,2555,139,157,88.5,172,198,86.9,39,76,51.3,18,10,2,1,3,2,0,6,2,1,0,2,1,0,566,65,189,273,113,16,566,31,19,12,13,6,15,22,68.2,7,9,0,9,10,41,25,0,399,50,22,3,2,13,18,2,0,1,0,4,9,4,0,0,10,16,4,0,0,1,53,Match Report
13,Valencia,2024-11-29,1,393,12,1,18,6,1,0,604,@,Mallorca,es La Liga,L 1-2,1,2,-1,52,0,1,1,0,1,6,0.0,,0,0.0,19.2,0,393,510,77.1,6,28,5,4,33,7515,2536,148,174,85.1,199,232,85.8,44,85,51.8,12,10,2,0,0,0,0,1,0,1,0,0,0,0,604,45,193,297,119,8,603,18,15,9,9,0,3,9,33.3,6,8,1,7,3,21,16,0,460,50,11,0,3,20,22,6,3,1,0,0,11,1,0,0,14,8,0,0,0,0,46,Match Report
14,Valencia,2024-12-07,0,418,28,0,9,9,2,2,651,,Rayo Vallecano,es La Liga,L 0-1,0,1,-1,60,0,0,0,0,0,14,0.0,0.0,5,35.7,15.5,0,418,539,77.6,11,38,9,4,50,7825,2442,173,191,90.6,183,221,82.8,49,90,54.4,28,17,6,1,1,2,1,0,0,0,0,0,0,0,651,32,166,288,202,25,651,9,4,1,4,4,5,14,35.7,9,15,1,14,14,23,21,1,470,67,15,1,7,40,34,9,5,3,0,2,17,2,0,0,5,11,2,0,0,0,45,Match Report
15,Valencia,2024-12-13,0,502,26,0,11,7,3,1,714,@,Valladolid,es La Liga,L 0-1,0,1,-1,67,0,0,0,0,0,14,0.0,0.0,1,7.1,17.2,0,502,624,80.4,10,53,8,5,54,8767,2572,213,235,90.6,247,282,87.6,37,73,50.7,26,22,1,0,2,1,0,0,0,0,0,0,0,0,714,23,128,335,255,23,714,11,8,6,5,0,5,10,50.0,5,6,0,6,7,18,12,2,563,60,14,2,3,64,34,7,2,4,0,1,19,3,0,0,10,9,1,0,0,0,36,Match Report
16,Valencia,2024-12-18,1,422,25,2,7,7,0,2,631,@,Espanyol,es La Liga,D 1-1,1,1,0,54,1,0,0,0,1,14,0.07,0.25,4,28.6,15.8,0,422,526,80.2,11,40,12,4,47,7614,2724,180,194,92.8,185,206,89.8,44,94,46.8,25,21,2,1,1,0,0,2,2,0,0,0,0,0,631,47,169,331,135,20,631,7,5,3,4,0,5,9,55.6,4,13,4,9,7,14,26,0,475,49,18,1,5,23,17,7,3,3,0,2,12,0,0,0,11,13,2,0,0,0,38,Match Report
17,Valencia,2024-12-22,2,401,16,4,19,5,2,0,643,,Alavés,es La Liga,D 2-2,2,2,0,62,1,1,1,0,2,7,0.14,0.5,2,28.6,18.3,0,401,537,74.7,6,37,10,4,45,7629,2394,165,187,88.2,188,221,85.1,44,99,44.4,16,12,2,1,0,1,0,4,3,0,0,0,1,0,643,39,170,333,145,12,642,19,13,9,7,3,8,12,66.7,4,9,3,6,7,26,15,0,475,62,16,1,4,30,32,5,2,1,0,0,16,2,0,0,20,13,0,1,1,0,44,Match Report
18,Valencia,2025-01-03,1,324,15,1,14,2,2,0,508,,Real Madrid,es La Liga,L 1-2,1,2,-1,38,1,0,0,0,1,8,0.13,0.2,5,62.5,15.6,0,324,402,80.6,7,18,5,2,32,5360,2035,171,194,88.1,117,135,86.7,27,51,52.9,15,13,0,1,1,0,0,1,0,0,0,1,0,0,508,84,226,215,67,11,508,14,10,9,5,0,12,17,70.6,5,15,4,11,8,22,27,1,365,37,13,0,1,8,10,2,1,1,0,0,11,2,0,0,16,7,0,0,1,0,37,Match Report
19,Valencia,2025-01-11,1,343,6,2,19,1,2,1,536,@,Sevilla,es La Liga,D 1-1,1,1,0,46,1,0,0,0,1,5,0.2,1.0,1,20.0,15.8,0,343,432,79.4,3,25,1,1,22,5758,1904,167,181,92.3,132,151,87.4,31,66,47.0,6,4,1,1,0,0,0,2,2,0,0,0,0,0,536,68,209,241,90,11,536,19,13,10,9,0,9,15,60.0,6,11,4,7,7,26,28,2,381,50,20,1,2,11,18,1,1,0,0,1,6,2,0,0,8,15,1,0,0,0,30,Match Report
20,Valencia,2025-01-19,1,212,12,1,18,4,3,2,456,,Real Sociedad,es La Liga,W 1-0,1,0,1,36,1,0,0,0,1,7,0.14,0.5,2,28.6,12.6,0,212,318,66.7,6,22,4,1,15,3934,1668,93,109,85.3,87,111,78.4,28,73,38.4,12,10,0,0,1,1,0,1,0,0,0,1,0,0,456,72,198,162,100,19,456,18,8,8,9,1,10,18,55.6,8,10,3,7,13,31,49,0,262,54,15,2,1,17,28,4,3,0,0,2,8,3,0,0,10,11,2,0,0,0,36,Match Report
