Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
11,Villarreal,2024-10-26,2,481,35,4,8,6,3,0,649,@,Valladolid,es La Liga,W 2-1,2,1,1,55,2,0,0,0,2,21,0.1,0.22,9,42.9,16.1,0,481,557,86.4,15,31,9,1,50,7626,2631,244,261,93.5,195,221,88.2,25,47,53.2,35,26,3,1,4,1,0,4,4,0,0,0,0,0,649,46,150,326,179,30,649,8,6,6,2,0,4,8,50.0,4,5,0,5,5,13,21,0,506,51,17,5,1,19,20,6,1,4,0,0,7,3,0,0,13,14,0,0,1,0,32,Match Report
12,Villarreal,2024-11-09,3,431,20,5,14,7,1,3,631,,Alavés,es La Liga,W 3-0,3,0,3,63,2,1,1,0,3,12,0.17,1.0,2,16.7,18.9,1,431,535,80.6,8,26,7,3,41,8387,3054,139,163,85.3,240,272,88.2,46,76,60.5,20,10,5,2,1,2,0,5,4,1,0,0,0,0,631,65,233,277,127,21,630,14,11,8,4,2,7,13,53.8,6,10,2,8,4,18,20,0,475,57,20,4,3,25,20,7,2,3,0,3,14,1,0,0,17,18,3,0,0,0,37,Match Report
13,Villarreal,2024-11-24,2,440,31,3,17,8,5,5,657,@,Osasuna,es La Liga,D 2-2,2,2,0,59,1,1,1,0,2,15,0.07,0.17,6,40.0,16.5,0,440,552,79.7,12,44,17,4,58,8096,3315,193,223,86.5,194,233,83.3,49,71,69.0,31,22,4,1,1,2,1,3,1,0,0,1,1,0,657,42,186,287,190,37,656,17,13,6,8,3,10,16,62.5,6,10,0,10,8,25,7,0,500,47,11,3,3,25,19,8,0,7,0,5,13,5,0,0,13,11,5,1,1,0,57,Match Report
14,Villarreal,2024-12-01,2,321,23,2,23,1,2,4,499,,Girona,es La Liga,D 2-2,2,2,0,36,2,0,0,0,2,13,0.15,0.5,4,30.8,13.8,0,321,404,79.5,11,21,8,1,33,6000,2258,134,151,88.7,147,166,88.6,38,72,52.8,23,21,0,0,1,0,1,2,1,0,0,1,0,0,499,95,232,190,80,23,499,23,16,14,6,3,13,19,68.4,6,6,4,2,8,31,22,2,363,37,15,2,3,9,12,1,0,0,0,4,7,2,0,0,8,12,4,0,0,0,47,Match Report
15,Villarreal,2024-12-08,0,491,20,0,21,3,1,2,702,@,Athletic Club,es La Liga,L 0-2,0,2,-2,58,0,0,0,0,0,11,0.0,0.0,1,9.1,18.2,0,491,590,83.2,8,28,11,4,40,8743,2912,199,228,87.3,248,268,92.5,37,68,54.4,20,17,2,1,0,0,0,0,0,0,0,0,0,0,702,103,322,277,110,21,702,21,14,15,5,1,12,17,70.6,5,12,2,10,10,31,22,2,541,47,15,0,3,13,17,3,1,1,0,2,9,1,0,0,10,15,2,0,0,0,41,Match Report
16,Villarreal,2024-12-15,1,491,28,0,19,5,5,3,702,,Betis,es La Liga,L 1-2,1,2,-1,62,1,0,0,0,1,17,0.06,0.33,3,17.6,14.6,0,491,602,81.6,12,58,13,4,83,9384,3157,175,197,88.8,257,302,85.1,53,82,64.6,28,19,3,0,5,0,1,0,0,0,0,0,0,0,702,40,171,307,227,32,702,19,11,6,10,3,7,12,58.3,5,11,3,8,6,25,13,0,559,40,10,1,1,41,19,5,1,3,0,3,9,5,0,0,19,9,3,0,0,0,56,Match Report
17,Villarreal,2024-12-18,1,312,26,2,20,7,4,0,565,,Rayo Vallecano,es La Liga,D 1-1,1,1,0,45,1,0,0,0,1,14,0.07,0.2,5,35.7,16.3,0,312,417,74.8,10,33,7,2,32,5591,2408,135,156,86.5,140,164,85.4,30,73,41.1,26,18,3,2,1,1,1,2,2,0,0,0,0,0,565,69,188,210,172,26,565,20,13,10,6,4,8,12,66.7,4,29,9,20,6,26,30,0,366,51,16,2,1,21,19,7,3,3,0,0,16,4,1,0,10,14,0,0,0,0,45,Match Report
18,Villarreal,2024-12-22,5,482,34,9,15,5,2,1,651,@,Leganés,es La Liga,W 5-2,5,2,3,64,3,2,2,0,5,16,0.19,0.43,7,43.8,17.4,1,482,554,87.0,11,30,12,4,43,8833,3158,185,202,91.6,251,273,91.9,41,66,62.1,34,26,1,1,3,3,0,9,5,0,0,1,3,0,651,37,168,351,139,26,649,15,6,5,8,2,6,10,60.0,4,7,0,7,5,20,13,1,508,45,16,2,2,14,16,5,2,1,0,1,7,2,0,0,15,16,1,2,1,0,36,Match Report
19,Villarreal,2025-01-13,0,291,28,0,22,7,2,2,521,@,Real Sociedad,es La Liga,L 0-1,0,1,-1,44,0,0,0,0,0,15,0.0,0.0,5,33.3,16.8,1,291,399,72.9,11,24,9,4,28,5646,2575,129,157,82.2,125,155,80.6,36,70,51.4,28,22,2,1,0,3,0,0,0,0,0,0,0,0,521,62,209,185,134,35,521,22,16,15,6,1,15,23,65.2,8,7,1,6,4,26,31,1,339,58,18,1,4,28,26,7,2,2,1,2,9,2,0,0,6,17,2,0,0,0,37,Match Report
20,Villarreal,2025-01-20,4,354,28,8,22,6,1,1,530,,Mallorca,es La Liga,W 4-0,4,0,4,43,4,0,0,0,4,14,0.29,0.57,7,50.0,13.9,0,354,424,83.5,14,25,17,1,45,6081,2103,178,196,90.8,132,151,87.4,39,66,59.1,28,25,1,1,0,0,1,8,7,1,0,0,0,0,530,52,162,211,162,31,530,22,15,4,13,5,10,15,66.7,5,12,2,10,9,31,15,1,387,36,12,1,4,17,10,6,1,1,0,1,5,1,0,0,9,12,1,0,0,0,44,Match Report
