Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
41,Victor Orakpo,0,1,0,0,0,2,0,2024-09-01,18-079,ng NGA,Nice,@,Angers,fr Ligue 1,W 4-1,N,3,0,0,0,0,0,0,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,7,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
42,Marcin Bułka,0,36,0,0,0,46,0,2024-09-01,24-333,pl POL,Nice,@,Angers,fr Ligue 1,W 4-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,36,43,83.7,0,0,0,0,0,956,631,6,6,100.0,17,17,100.0,13,20,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,46,0,0,0,46,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
43,Mohamed Ali Cho,1,11,1,0,0,24,0,2024-09-01,20-226,fr FRA,Nice,@,Angers,fr Ligue 1,W 4-1,Y,67,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,14.7,0,11,14,78.6,1,0,0,0,0,147,23,8,9,88.9,3,4,75.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,5,8,11,3,24,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,2,0,"FW,MF",Match Report
44,Hicham Boudaoui,2,35,1,0,1,53,2,2024-09-01,24-344,dz ALG,Nice,@,Angers,fr Ligue 1,W 4-1,Y,90,1,0,1,1,0,0,0,2,0.5,0.5,2,100.0,16.8,0,35,42,83.3,0,4,0,0,4,550,166,16,18,88.9,18,21,85.7,1,3,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,1,6,40,8,2,53,2,1,2,0,0,1,3,33.3,2,2,0,2,1,3,0,0,1,0,0,1,1,MF,Match Report
45,Dante,0,60,0,0,0,76,1,2024-09-01,40-319,br BRA,Nice,@,Angers,fr Ligue 1,W 4-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,60,68,88.2,0,3,0,0,7,929,400,30,33,90.9,26,28,92.9,1,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,26,48,3,0,76,1,0,0,1,0,1,1,100.0,0,0,0,0,2,3,1,0,0,0,0,3,2,DF,Match Report
46,Jeremie Boga,1,6,3,1,0,10,0,2024-09-01,27-242,ci CIV,Nice,@,Angers,fr Ligue 1,W 4-1,N,27,0,1,1,0,0,0,0,1,0.0,,0,0.0,12.2,0,6,8,75.0,1,1,0,0,1,98,35,4,4,100.0,1,1,100.0,1,2,50.0,3,0,1,1,1,0,0,1,0,0,0,1,0,0,10,0,1,6,4,1,10,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
47,Badredine Bouanani,0,9,0,0,0,13,0,2024-09-14,19-281,dz ALG,Nice,@,Marseille,fr Ligue 1,L 0-2,N,22,0,0,0,0,0,0,0,0,,,0,,,0,9,12,75.0,0,1,0,0,1,89,17,7,8,87.5,1,3,33.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,9,3,0,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
48,Sofiane Diop,0,7,0,0,0,9,0,2024-09-14,24-097,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,N,4,0,0,0,0,0,0,0,0,,,0,,,0,7,9,77.8,0,3,0,0,2,122,33,3,3,100.0,4,5,80.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,0,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
49,Pablo Rosario,1,25,2,0,0,33,0,2024-09-14,27-251,do DOM,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,78,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,2.4,0,25,28,89.3,2,2,2,0,2,355,67,16,18,88.9,8,8,100.0,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,19,9,2,33,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,0,0,0,0,0,"MF,DF",Match Report
50,Melvin Bard,1,37,0,0,0,56,2,2024-09-14,23-313,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,11.8,0,37,47,78.7,0,4,1,0,7,640,243,16,19,84.2,19,22,86.4,2,4,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,19,27,12,3,56,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0,0,0,0,1,1,"DF,MF",Match Report
51,Jonathan Clauss,0,35,4,0,0,58,3,2024-09-14,31-355,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,35,45,77.8,2,2,0,0,1,612,220,17,20,85.0,11,13,84.6,6,9,66.7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,58,3,16,25,19,1,58,3,3,2,1,0,1,1,100.0,0,1,0,1,2,5,5,0,0,0,0,1,1,"DF,MF",Match Report
52,Tanguy Ndombele,1,27,3,0,0,40,3,2024-09-14,27-261,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,86,0,0,0,0,0,0,0,1,0.0,,0,0.0,21.9,0,27,31,87.1,1,5,0,0,6,419,156,17,18,94.4,8,9,88.9,2,2,100.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,40,0,5,28,8,1,40,3,2,0,3,0,1,2,50.0,1,1,0,1,1,4,0,0,0,0,0,0,3,MF,Match Report
53,Youssouf Ndayishimiye,0,54,3,0,0,69,1,2024-09-14,25-323,bi BDI,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,54,59,91.5,0,5,0,0,3,890,332,24,25,96.0,24,25,96.0,3,6,50.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,69,4,25,40,5,0,69,1,1,0,1,0,0,0,,0,1,1,0,1,2,6,0,0,0,0,0,4,DF,Match Report
54,Youssoufa Moukoko,1,2,0,0,0,4,0,2024-09-14,19-299,de GER,Nice,@,Marseille,fr Ligue 1,L 0-2,N,22,0,0,0,0,0,0,0,1,0.0,,0,0.0,6.6,0,2,3,66.7,0,0,0,0,0,28,13,2,2,100.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,1,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
55,Ali Abdi,1,10,1,0,1,16,1,2024-09-14,30-269,tn TUN,Nice,@,Marseille,fr Ligue 1,L 0-2,N,22,0,0,0,0,0,0,0,1,0.0,,0,0.0,9.4,0,10,12,83.3,1,0,0,0,1,116,24,4,4,100.0,3,4,75.0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,3,6,7,2,16,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,1,0,1,0,0,1,0,"DF,MF",Match Report
56,Evann Guessand,3,9,3,0,0,21,1,2024-09-14,23-075,ci CIV,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,3,0.0,0.0,1,33.3,14.0,0,9,11,81.8,0,1,1,0,3,142,31,5,6,83.3,4,5,80.0,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,9,11,4,21,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0,0,0,0,0,1,"FW,MF",Match Report
57,Mohamed Abdelmoneim,0,46,1,0,0,61,4,2024-09-14,25-226,eg EGY,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,46,54,85.2,0,1,0,0,3,763,261,19,19,100.0,24,29,82.8,1,3,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,61,6,27,32,2,0,61,4,3,2,1,1,3,6,50.0,3,1,1,0,0,4,0,1,0,0,0,0,0,DF,Match Report
58,Marcin Bułka,0,24,0,0,0,28,0,2024-09-14,24-346,pl POL,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,24,28,85.7,0,0,0,0,0,595,417,4,4,100.0,14,14,100.0,6,10,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,28,0,0,0,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
59,Mohamed Ali Cho,0,13,1,0,0,29,1,2024-09-14,20-239,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,68,0,0,0,0,0,0,0,0,,,0,,,0,13,20,65.0,1,2,0,0,2,172,50,10,11,90.9,2,5,40.0,1,2,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,14,15,3,29,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,0,0,0,0,5,"FW,MF",Match Report
60,Tom Louchet,1,3,0,0,0,8,0,2024-09-14,21-133,fr FRA,Nice,@,Marseille,fr Ligue 1,L 0-2,N,12,0,0,0,0,0,0,0,1,0.0,,0,0.0,13.4,0,3,4,75.0,0,0,0,0,0,33,0,2,2,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,6,3,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
61,Dante,0,37,1,0,1,50,1,2024-09-14,40-332,br BRA,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,68,0,0,0,0,0,0,0,0,,,0,,,0,37,44,84.1,0,4,1,0,3,575,285,20,23,87.0,14,15,93.3,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,3,23,24,3,2,50,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,1,0,0,1,1,DF,Match Report
62,Jeremie Boga,3,12,2,0,0,26,1,2024-09-14,27-255,ci CIV,Nice,@,Marseille,fr Ligue 1,L 0-2,Y,68,0,0,0,0,0,0,0,3,0.0,0.0,2,66.7,18.5,1,12,17,70.6,1,1,0,0,1,140,33,10,11,90.9,2,4,50.0,0,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,13,13,6,26,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,"MF,FW",Match Report
63,Badredine Bouanani,3,22,3,1,0,33,0,2024-09-20,19-287,dz ALG,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,N,45,0,0,0,0,0,0,0,3,0.0,0.0,2,66.7,20.4,0,22,26,84.6,2,0,0,0,2,285,45,17,19,89.5,5,6,83.3,0,0,,3,1,1,0,1,0,0,1,0,0,0,1,0,0,33,0,2,14,17,2,33,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,"MF,FW",Match Report
64,Sofiane Diop,1,18,4,1,0,24,1,2024-09-20,24-103,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,N,29,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,2.5,0,18,19,94.7,1,2,1,0,2,247,105,12,12,100.0,4,5,80.0,1,1,100.0,4,2,1,0,0,1,0,1,0,1,0,0,0,0,24,1,2,13,9,1,24,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,"MF,FW",Match Report
65,Pablo Rosario,0,44,1,0,0,53,0,2024-09-20,27-257,do DOM,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,1,0,1,0,1,1,0,0,,,0,,,0,44,46,95.7,0,5,0,0,1,643,198,24,25,96.0,17,17,100.0,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,3,16,31,6,2,52,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,0,0,0,1,2,"MF,DF",Match Report
66,Melvin Bard,0,46,1,0,0,64,2,2024-09-20,23-319,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,70,0,0,0,0,0,0,0,0,,,0,,,0,46,56,82.1,1,2,2,0,3,710,194,25,27,92.6,15,18,83.3,4,7,57.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,64,2,19,38,7,0,64,2,1,1,1,0,0,1,0.0,1,3,1,2,1,3,2,0,0,0,0,0,0,"DF,MF",Match Report
67,Jonathan Clauss,1,45,2,0,0,57,4,2024-09-20,31-361,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,70,0,1,1,0,0,0,0,1,0.0,,0,0.0,26.3,0,45,51,88.2,2,3,2,1,3,720,316,26,28,92.9,13,16,81.3,5,5,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,57,0,16,31,10,0,57,4,2,3,1,0,3,3,100.0,0,0,0,0,1,5,0,0,0,0,0,0,0,"DF,MF",Match Report
68,Tanguy Ndombele,1,65,2,0,0,82,0,2024-09-20,27-267,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,14.4,0,65,73,89.0,1,4,0,0,5,1020,244,37,40,92.5,21,23,91.3,5,6,83.3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,82,1,14,52,16,2,82,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,0,0,1,3,MF,Match Report
69,Youssouf Ndayishimiye,1,108,4,1,0,124,1,2024-09-20,25-329,bi BDI,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,12.9,0,108,114,94.7,0,5,0,0,6,1600,436,59,61,96.7,46,46,100.0,1,3,33.3,4,2,0,1,0,1,0,1,0,0,0,0,1,0,124,6,59,62,5,1,124,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0,0,0,0,0,1,DF,Match Report
70,Youssoufa Moukoko,2,7,1,1,0,16,0,2024-09-20,19-305,de GER,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,61,2,1,3,2,0,0,0,2,1.0,1.0,2,100.0,5.9,0,7,8,87.5,1,0,0,0,1,81,19,5,5,100.0,1,2,50.0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,16,0,1,5,10,4,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"FW,MF",Match Report
71,Ali Abdi,0,8,1,0,0,9,0,2024-09-20,30-275,tn TUN,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,N,20,0,0,0,0,0,0,0,0,,,0,,,0,8,8,100.0,0,1,0,0,0,123,7,4,4,100.0,4,4,100.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,7,1,0,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
72,Evann Guessand,2,12,5,5,0,21,0,2024-09-20,23-081,ci CIV,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,45,1,1,2,1,0,0,0,2,0.5,0.5,2,100.0,8.9,0,12,14,85.7,1,1,0,0,1,136,24,8,8,100.0,2,3,66.7,0,0,,5,3,0,1,1,0,0,5,3,0,1,1,0,0,21,0,1,14,6,4,21,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,1,1,"FW,MF",Match Report
73,Moïse Bombito,1,94,0,0,0,108,4,2024-09-20,24-174,ca CAN,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,9.4,0,94,97,96.9,0,2,0,0,3,1494,501,53,53,100.0,34,35,97.1,6,8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,10,56,51,1,1,108,4,4,2,2,0,2,2,100.0,0,0,0,0,2,6,4,0,0,0,0,1,1,DF,Match Report
74,Victor Orakpo,1,6,0,0,0,7,0,2024-09-20,18-098,ng NGA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,N,14,0,0,0,0,0,0,0,1,0.0,,0,0.0,14.7,0,6,6,100.0,0,0,0,0,0,64,16,5,5,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,1,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
75,Marcin Bułka,0,36,0,0,0,40,0,2024-09-20,24-352,pl POL,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,36,39,92.3,0,0,0,0,0,729,415,12,13,92.3,17,18,94.4,6,7,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,40,0,0,0,40,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
76,Mohamed Ali Cho,4,27,5,3,0,48,0,2024-09-20,20-245,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,76,1,0,1,1,0,0,0,4,0.25,0.5,2,50.0,18.8,0,27,37,73.0,2,1,1,0,2,313,34,18,22,81.8,7,9,77.8,0,3,0.0,5,4,0,1,0,0,0,3,2,0,1,0,0,0,48,0,2,23,24,3,48,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,2,"FW,MF",Match Report
77,Tom Louchet,0,14,1,0,0,19,0,2024-09-20,21-139,fr FRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,N,20,0,0,0,0,0,0,0,0,,,0,,,0,14,16,87.5,0,1,0,0,0,181,62,12,12,100.0,1,3,33.3,1,1,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,9,4,0,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
78,Dante,0,85,2,0,0,101,3,2024-09-20,40-338,br BRA,Nice,,Saint-Étienne,fr Ligue 1,W 8-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,85,93,91.4,0,6,0,0,4,1257,473,48,50,96.0,35,36,97.2,1,6,16.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,101,4,52,46,3,0,101,3,2,2,1,0,0,2,0.0,2,1,0,1,0,3,2,0,0,0,0,1,0,DF,Match Report
79,Badredine Bouanani,4,22,3,0,0,38,0,2024-09-28,19-295,dz ALG,Nice,@,Lens,fr Ligue 1,D 0-0,Y,89,0,0,0,0,0,0,0,4,0.0,0.0,1,25.0,22.0,1,22,29,75.9,1,0,0,0,3,266,70,18,18,100.0,4,8,50.0,0,3,0.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,38,0,5,12,22,2,38,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0,0,1,3,"MF,FW",Match Report
80,Sofiane Diop,0,2,0,0,0,3,0,2024-09-28,24-111,fr FRA,Nice,@,Lens,fr Ligue 1,D 0-0,N,1,0,0,0,0,0,0,0,0,,,0,,,0,2,3,66.7,0,0,0,0,0,28,0,1,2,50.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,"MF,FW",Match Report
81,Pablo Rosario,1,23,0,0,0,46,1,2024-09-28,27-265,do DOM,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,10.0,0,23,31,74.2,0,2,0,0,3,404,199,11,16,68.8,10,11,90.9,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,19,18,9,1,46,1,1,0,1,0,0,0,,0,3,2,1,1,2,6,1,0,0,0,0,2,"MF,DF",Match Report
82,Antoine Mendy,0,8,1,0,0,21,3,2024-09-28,20-124,sn SEN,Nice,@,Lens,fr Ligue 1,D 0-0,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,8,14,57.1,0,0,0,0,0,142,38,4,5,80.0,3,5,60.0,1,4,25.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,9,10,2,0,21,3,0,2,1,0,2,3,66.7,1,0,0,0,1,4,1,0,0,0,0,0,2,DF,Match Report
83,Jonathan Clauss,2,12,3,0,0,25,0,2024-09-28,32-003,fr FRA,Nice,@,Lens,fr Ligue 1,D 0-0,N,45,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,22.0,1,12,18,66.7,1,2,0,0,2,203,79,4,6,66.7,5,7,71.4,2,3,66.7,3,1,1,0,1,0,0,0,0,0,0,0,0,0,25,1,2,11,12,1,25,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
84,Youssouf Ndayishimiye,0,42,2,0,0,63,4,2024-09-28,25-337,bi BDI,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,42,49,85.7,1,4,2,0,4,649,179,20,22,90.9,22,24,91.7,0,3,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,63,9,25,33,6,0,63,4,0,3,1,0,1,1,100.0,0,0,0,0,3,7,6,1,0,0,0,0,1,DF,Match Report
85,Youssoufa Moukoko,2,0,1,0,0,4,0,2024-09-28,19-313,de GER,Nice,@,Lens,fr Ligue 1,D 0-0,N,14,0,0,0,0,0,0,0,2,0.0,,0,0.0,13.3,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,3,2,4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
86,Ali Abdi,1,24,3,0,0,58,7,2024-09-28,30-283,tn TUN,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.0,0,24,37,64.9,0,2,0,0,1,318,165,16,22,72.7,7,9,77.8,0,3,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,58,6,21,19,18,2,58,7,4,3,2,2,6,8,75.0,2,3,1,2,1,8,3,0,0,0,0,2,1,"DF,MF",Match Report
87,Evann Guessand,1,19,3,0,0,32,1,2024-09-28,23-089,ci CIV,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,11.9,0,19,22,86.4,2,1,1,0,3,281,66,11,14,78.6,7,7,100.0,1,1,100.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,32,0,2,15,15,1,32,1,1,0,0,1,0,0,,0,1,0,1,1,2,0,0,0,0,0,0,0,"FW,MF",Match Report
88,Mohamed Abdelmoneim,0,13,1,0,1,21,4,2024-09-28,25-240,eg EGY,Nice,@,Lens,fr Ligue 1,D 0-0,Y,45,0,0,0,0,0,0,0,0,,,0,,,0,13,14,92.9,0,1,0,0,3,202,92,6,7,85.7,7,7,100.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,14,6,1,0,21,4,2,3,1,0,2,2,100.0,0,0,0,0,0,4,2,0,1,0,0,1,0,DF,Match Report
89,Moïse Bombito,0,36,0,0,0,53,2,2024-09-28,24-182,ca CAN,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,36,40,90.0,0,2,0,0,1,588,310,15,16,93.8,17,17,100.0,2,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,34,18,1,0,53,2,1,2,0,0,2,2,100.0,0,1,1,0,1,3,6,0,0,0,0,0,1,DF,Match Report
90,Marcin Bułka,0,34,0,0,0,52,0,2024-09-28,24-360,pl POL,Nice,@,Lens,fr Ligue 1,D 0-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,34,47,72.3,0,0,0,0,0,914,755,12,12,100.0,10,11,90.9,12,24,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,52,0,0,0,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,GK,Match Report
91,Tom Louchet,0,1,0,0,0,1,0,2024-09-28,21-147,fr FRA,Nice,@,Lens,fr Ligue 1,D 0-0,N,1,0,0,0,0,0,0,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,12,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
92,Hicham Boudaoui,3,26,2,0,0,48,6,2024-09-28,25-005,dz ALG,Nice,@,Lens,fr Ligue 1,D 0-0,Y,89,0,0,0,0,0,0,0,3,0.0,0.0,1,33.3,19.6,0,26,32,81.3,0,1,0,0,3,367,71,16,19,84.2,9,11,81.8,0,0,,2,0,0,0,0,1,1,0,0,0,0,0,0,0,48,3,12,25,13,3,48,6,4,3,1,2,3,4,75.0,1,1,1,0,1,7,0,0,0,0,0,2,3,MF,Match Report
93,Dante,0,30,1,0,1,47,4,2024-09-28,40-346,br BRA,Nice,@,Lens,fr Ligue 1,D 0-0,N,45,0,0,0,0,0,0,0,0,,,0,,,0,30,38,78.9,0,3,0,0,4,435,194,17,18,94.4,12,15,80.0,1,4,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,20,16,11,1,47,4,2,0,2,2,3,3,100.0,0,1,0,1,3,7,0,0,1,0,0,0,0,DF,Match Report
94,Jeremie Boga,1,24,5,0,0,35,0,2024-09-28,27-269,ci CIV,Nice,@,Lens,fr Ligue 1,D 0-0,Y,76,0,0,0,0,0,0,0,1,0.0,,0,0.0,24.2,1,24,27,88.9,2,2,1,1,2,308,85,16,18,88.9,8,8,100.0,0,0,,5,3,0,1,0,1,0,0,0,0,0,0,0,0,35,0,9,13,15,5,35,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,3,"MF,FW",Match Report
