Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
401,Giacomo Raspadori,4,13,3,0,0,37,2,2025-03-01,25-011,it ITA,Napoli,,Inter,it Serie A,D 1-1,Y,76,0,0,0,0,0,0,0,4,0.0,,0,0.0,13.1,0,13,28,46.4,1,2,0,0,2,220,72,8,10,80.0,4,7,57.1,1,7,14.3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,37,0,1,10,26,7,37,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,0,0,0,0,0,"FW,MF",Match Report
402,Alex Meret,0,27,0,0,0,33,0,2025-03-01,27-344,it ITA,Napoli,,Inter,it Serie A,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,27,31,87.1,0,0,0,0,0,650,314,3,3,100.0,19,19,100.0,5,9,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,33,0,0,0,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
403,Noah Okafor,0,2,1,0,0,9,0,2025-03-01,24-281,ch SUI,Napoli,,Inter,it Serie A,D 1-1,N,14,0,0,0,0,0,0,0,0,,,0,,,0,2,6,33.3,0,0,0,0,0,21,16,2,2,100.0,0,2,0.0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,3,2,4,2,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,"FW,MF",Match Report
404,Philip Billing,2,3,1,1,0,6,1,2025-03-01,28-263,dk DEN,Napoli,,Inter,it Serie A,D 1-1,N,12,1,0,1,1,0,0,0,2,0.5,0.5,2,100.0,8.8,0,3,3,100.0,0,0,0,0,0,35,9,3,3,100.0,0,0,,0,0,,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,3,3,2,6,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,MF,Match Report
405,Scott McTominay,3,20,5,0,0,32,1,2025-03-01,28-083,sct SCO,Napoli,,Inter,it Serie A,D 1-1,Y,90,0,0,0,0,0,0,0,3,0.0,0.0,1,33.3,18.0,0,20,20,100.0,1,2,1,0,4,328,99,8,8,100.0,10,10,100.0,1,1,100.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,32,1,1,19,12,5,32,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0,0,0,0,1,3,MF,Match Report
406,Billy Gilmour,3,57,3,0,0,76,3,2025-03-01,23-263,sct SCO,Napoli,,Inter,it Serie A,D 1-1,Y,78,0,0,0,0,0,0,0,3,0.0,,0,0.0,26.5,0,57,68,83.8,1,9,2,0,9,985,300,21,27,77.8,28,30,93.3,5,5,100.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,76,0,8,47,21,0,76,3,3,1,2,0,2,2,100.0,0,0,0,0,1,4,0,0,0,0,0,1,2,MF,Match Report
407,Stanislav Lobotka,1,64,4,0,0,81,1,2025-03-01,30-096,sk SVK,Napoli,,Inter,it Serie A,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,18.0,0,64,72,88.9,2,6,2,0,11,951,355,43,46,93.5,17,18,94.4,3,4,75.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,81,1,16,49,16,2,81,1,1,1,0,0,0,0,,0,1,1,0,1,2,4,0,0,0,0,0,2,MF,Match Report
408,Giovanni Di Lorenzo,1,68,3,0,0,85,1,2025-03-09,31-217,it ITA,Napoli,,Fiorentina,it Serie A,W 2-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,24.2,0,68,76,89.5,2,10,6,1,15,1130,471,36,38,94.7,26,29,89.7,6,6,100.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,85,2,16,49,20,1,85,1,1,0,1,0,0,0,,0,1,0,1,2,3,2,0,0,0,0,3,1,DF,Match Report
409,Giovanni Simeone,1,1,0,0,0,6,1,2025-03-09,29-247,ar ARG,Napoli,,Fiorentina,it Serie A,W 2-1,N,4,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,22.6,0,1,1,100.0,0,0,0,0,0,5,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,4,0,6,1,0,0,0,1,0,0,,0,2,0,2,0,1,1,0,0,0,0,0,0,FW,Match Report
410,Leonardo Spinazzola,1,33,1,0,0,49,1,2025-03-09,31-349,it ITA,Napoli,,Fiorentina,it Serie A,W 2-1,Y,89,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,8.3,0,33,43,76.7,0,4,2,0,4,547,125,16,18,88.9,14,18,77.8,3,5,60.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,2,7,29,13,1,49,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,0,0,0,1,0,"DF,FW",Match Report
