Rk,Team,Date,Gls,Cmp,SCA,GCA,Tkl,CK,CrdY,Off,Touches,Touches,Opp,Comp,Result,GF,GA,GD,Poss,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Performance_Gls,Performance_Sh,Performance_G/Sh,Performance_G/SoT,Performance_SoT,Performance_SoT%,Standard_Dist,Standard_FK,Standard_Cmp,Standard_Att,Standard_Cmp%,Standard_KP,Standard_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_Cmp.1,Total_Att.1,Short_Cmp%,Short_Cmp,Short_Att,Medium_Cmp%,Medium_SCA,Medium_PassLive,Long_PassDead,Long_TO,Long_Sh,Long_Fld,SCA Types_Def,SCA Types_GCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,GCA Types_Def,GCA Types_Touches,GCA Types_Def Pen,GCA Types_Def 3rd,GCA Types_Mid 3rd,GCA Types_Att 3rd,Touches_Att Pen,Touches_Live,Touches_Tkl,Touches_TklW,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Tackles_Tkl,Tackles_Att,Tackles_Tkl%,Tackles_Lost,Tackles_Blocks,Challenges_Sh,Challenges_Pass,Challenges_Int,Challenges_Tkl+Int,Blocks_Clr,Blocks_Err,Blocks_Live,Blocks_Dead,Blocks_FK,Blocks_TB,Blocks_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Pass Types_In,Pass Types_Out,Pass Types_Str,Pass Types_Off,Pass Types_Blocks,Corner Kicks_CrdY,Corner Kicks_CrdR,Corner Kicks_2CrdY,Outcomes_Fls,Outcomes_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Performance_Match Report
11,Cagliari,2024-11-04,1,354,12,2,12,3,8,1,517,@,Lazio,it Serie A,L 1-2,1,2,-1,46,1,0,0,0,1,6,0.17,1.0,1,16.7,22.9,1,354,432,81.9,5,34,2,0,24,6172,2685,171,186,91.9,146,169,86.4,32,55,58.2,12,11,0,0,0,1,0,2,2,0,0,0,0,0,517,78,221,198,101,7,517,12,6,7,4,1,5,11,45.5,6,7,6,1,2,14,23,1,384,47,11,1,1,19,19,3,1,2,0,1,8,8,2,2,17,12,1,0,1,0,31,Match Report
12,Cagliari,2024-11-09,3,372,26,3,9,6,0,8,520,,Milan,it Serie A,D 3-3,3,3,0,45,3,0,0,0,3,16,0.19,0.5,6,37.5,15.2,0,372,447,83.2,10,21,10,4,37,6805,2369,164,177,92.7,167,185,90.3,39,63,61.9,26,19,2,2,3,0,0,3,2,0,0,1,0,0,520,53,195,237,96,24,520,9,1,4,4,1,4,12,33.3,8,5,2,3,7,16,16,0,398,41,12,1,2,24,9,6,2,4,0,8,8,0,0,0,7,11,8,0,0,0,31,Match Report
13,Cagliari,2024-11-24,2,350,30,3,10,8,2,1,568,@,Genoa,it Serie A,D 2-2,2,2,0,48,0,2,2,0,2,15,0.0,0.0,4,26.7,17.2,0,350,452,77.4,13,23,10,2,35,5935,2130,158,177,89.3,168,204,82.4,21,52,40.4,30,19,5,1,4,1,0,3,1,0,0,1,1,0,568,76,190,261,121,27,566,10,7,7,3,0,6,12,50.0,6,11,6,5,8,18,28,1,398,53,11,1,1,24,21,8,2,5,0,1,10,2,0,0,7,10,1,1,0,0,41,Match Report
14,Cagliari,2024-11-29,1,449,31,2,18,7,1,2,680,,Hellas Verona,it Serie A,W 1-0,1,0,1,63,1,0,0,0,1,19,0.05,0.2,5,26.3,15.2,0,449,557,80.6,13,36,8,4,44,7309,3109,212,243,87.2,189,227,83.3,33,58,56.9,31,16,4,4,5,2,0,2,2,0,0,0,0,0,680,54,227,293,164,36,680,18,10,7,10,1,5,11,45.5,6,12,3,9,3,21,15,0,492,63,15,0,1,23,31,7,0,7,0,2,8,1,0,0,10,11,2,0,0,0,42,Match Report
15,Cagliari,2024-12-08,0,385,15,0,15,4,2,3,589,@,Fiorentina,it Serie A,L 0-1,0,1,-1,51,0,0,0,0,0,8,0.0,0.0,1,12.5,13.1,0,385,484,79.5,6,24,6,2,38,6342,2196,187,213,87.8,165,194,85.1,26,59,44.1,15,7,3,2,2,1,0,0,0,0,0,0,0,0,589,65,218,279,100,15,589,15,8,9,5,1,8,15,53.3,7,8,2,6,10,25,24,0,438,43,10,0,1,24,19,4,0,4,0,3,6,2,0,0,20,9,3,0,0,0,48,Match Report
16,Cagliari,2024-12-14,0,336,21,0,19,2,3,1,560,,Atalanta,it Serie A,L 0-1,0,1,-1,44,0,0,0,0,0,12,0.0,0.0,8,66.7,14.5,0,336,439,76.5,9,27,7,4,28,5521,2362,173,191,90.6,128,154,83.1,26,70,37.1,21,16,2,0,1,1,1,0,0,0,0,0,0,0,560,72,202,226,140,18,560,19,10,9,9,1,9,14,64.3,5,9,2,7,6,25,16,0,385,53,14,1,1,21,23,2,0,2,0,1,10,3,0,0,16,9,1,0,0,0,48,Match Report
17,Cagliari,2024-12-22,1,498,25,2,18,8,2,3,734,@,Venezia,it Serie A,L 1-2,1,2,-1,68,1,0,0,0,1,14,0.07,0.14,7,50.0,12.5,0,498,631,78.9,11,50,11,3,56,8404,3337,246,282,87.2,208,245,84.9,40,70,57.1,25,15,4,2,3,1,0,2,2,0,0,0,0,0,734,55,206,317,214,20,734,18,13,5,9,4,7,9,77.8,2,8,2,6,6,24,19,4,562,66,10,0,1,30,37,8,2,5,0,3,17,2,0,0,11,6,3,0,0,0,38,Match Report
18,Cagliari,2024-12-28,0,229,8,0,9,5,0,3,408,,Inter,it Serie A,L 0-3,0,3,-3,35,0,0,0,0,0,5,0.0,0.0,1,20.0,16.7,0,229,330,69.4,4,20,3,2,23,4223,1817,107,125,85.6,88,113,77.9,30,68,44.1,8,6,1,1,0,0,0,0,0,0,0,0,0,0,408,75,162,180,68,9,408,9,4,4,5,0,4,5,80.0,1,6,4,2,5,14,21,0,286,41,11,1,4,20,11,5,1,4,0,3,11,0,0,0,14,5,3,0,1,0,32,Match Report
19,Cagliari,2025-01-05,2,274,25,4,16,3,2,2,510,@,Monza,it Serie A,W 2-1,2,1,1,47,2,0,0,0,2,13,0.15,0.5,4,30.8,15.8,0,274,396,69.2,9,20,4,1,32,5040,2398,125,162,77.2,100,126,79.4,41,72,56.9,25,15,4,1,1,3,1,4,3,0,0,0,0,1,510,38,187,200,128,25,510,16,8,10,5,1,6,11,54.5,5,4,0,4,4,20,24,0,349,45,18,1,1,17,18,3,0,3,0,2,16,2,0,0,19,15,2,0,1,0,52,Match Report
20,Cagliari,2025-01-11,1,200,12,2,16,1,2,5,396,@,Milan,it Serie A,D 1-1,1,1,0,32,1,0,0,0,1,6,0.17,0.5,2,33.3,18.1,0,200,284,70.4,5,9,2,1,15,3841,1943,80,93,86.0,89,104,85.6,25,67,37.3,12,8,0,3,0,0,1,2,1,0,1,0,0,0,396,106,217,134,53,8,396,16,9,9,5,2,9,14,64.3,5,11,3,8,7,23,36,0,234,45,12,1,2,9,10,1,1,0,0,5,4,2,0,0,11,9,5,0,0,0,31,Match Report
